Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
Green Energy Park,-,Córdoba-Spain,-,Morocco,37.75624,-4.591719,UTC+0,222.0,UTC+1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Relative Humidity
2009,1,1,0,0,0.0,0.0,0.0,8.018600000000049,10.771600000000037,1022.0206,127.18528778004948,0.9912747980627874,83.0926775493367
2009,1,1,1,0,0.0,0.0,0.0,8.518640000000005,10.624300000000003,1021.9319,108.99579254280664,1.054430996204386,86.80895370879367
2009,1,1,2,0,0.0,0.0,0.0,8.670800000000042,10.488550000000032,1021.6125,107.96900223892942,1.139825111970117,88.50512073478399
2009,1,1,3,0,0.0,0.0,0.0,8.993250000000046,10.667570000000012,1021.69375,125.25809743981362,1.0621878617328715,89.38221728312568
2009,1,1,4,0,0.0,0.0,0.0,9.10116000000005,10.75707,1021.7744,140.95425712817877,0.9148869392766144,89.50046636738061
2009,1,1,5,0,0.0,0.0,0.0,9.25314000000003,10.823820000000012,1021.6969,146.47482243869467,0.9955587676610818,90.021231257398
2009,1,1,6,0,0.0,0.0,0.0,9.277300000000023,10.804380000000036,1021.9631,142.13468846305415,1.1019607301156409,90.2844868871738
2009,1,1,7,0,8.6256,4.1179,4.5359,9.012,10.304220000000043,1022.28375,140.8209645090198,1.0923604083484248,91.69049621912755
2009,1,1,8,0,169.8779,44.5611,71.5564,9.205870000000004,10.491300000000024,1022.4919,139.97204450831617,1.0812043606161603,91.74438913496618
2009,1,1,9,0,134.5329,103.1864,136.6413,9.59817000000004,10.737400000000036,1022.99,139.29690632804852,1.0535440201106403,92.66598964042876
2009,1,1,10,0,0.6511,98.6457,98.8805,10.21093000000002,12.554130000000043,1023.5244,189.7803540949588,0.7235437885706217,85.62836169021416
