Latitude (decimal degrees) : 33.591918
Longitude (decimal degrees) : -7.603904
Elevation (m) : 54.0
month,year
01,2013
02,2007
03,2020
04,2013
05,2024
06,2015
07,2024
08,2013
09,2016
10,2007
11,2009
12,2016
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20130101:0000,11.964320000000043,82.20829599703589,0.0,0.0,0.0,0.0,1.0740758783984146,227.7107602782063,1025.02125
20130101:0100,11.421230000000037,82.92214223039755,0.0,0.0,0.0,0.0,1.2570780320716968,215.45084709098103,1024.8856
20130101:0200,11.623199999999995,83.15001575825005,0.0,0.0,0.0,0.0,1.5340113864381093,223.6224331591013,1024.7669
20130101:0300,11.682029999999996,81.96624814457466,0.0,0.0,0.0,0.0,1.9306115487327868,214.5449060902078,1024.47125
20130101:0400,11.37990000000002,81.67463021595461,0.0,0.0,0.0,0.0,1.9814466533058388,207.16728868771304,1024.0325
20130101:0500,11.375400000000012,84.43071611330949,0.0,0.0,0.0,0.0,2.4930013560282465,200.10762543553687,1023.8681
20130101:0600,11.401760000000024,84.5004967549259,0.0,0.0,0.0,0.0,2.8238716702399738,192.8282804808848,1023.6981
20130101:0700,11.182520000000013,85.58178813283631,0.9923,0.0,0.9923,0.942446378065737,3.104389088941797,189.51033373068665,1024.12625
20130101:0800,11.968600000000038,81.18095788222448,24.296,0.014,24.2927,23.076690720213765,3.584150737137032,192.22663642346163,1024.2994
20130101:0900,12.038870000000031,81.0204893838258,231.2509,361.7282,105.9074,291.82734025523104,3.968299216913772,192.0996041266372,1024.55375
20130101:1000,14.32528000000002,75.74374889670608,437.4272,751.8728,106.183,628.9591266718962,3.657560638319565,194.2222793451496,1024.74
20130101:1100,15.215900000000032,72.49367973900661,533.6835,809.9602,113.0495,777.3139132759828,3.598883346118494,204.36150467002008,1024.2919
20130101:1200,15.72580000000005,71.18354082915323,458.9399,456.062,208.9119,606.0225986624025,3.3877467916291986,221.60880757809903,1023.80375
20130101:1300,15.73440000000005,70.01366926648733,544.7185,819.7642,113.0636,843.282994312751,3.480408271459255,236.4778360305668,1022.9275
20130101:1400,16.552030000000002,69.25590050386813,455.8029,768.7103,106.6801,746.0105511151804,3.592963403466104,243.9148467047087,1022.17375
20130101:1500,16.567530000000033,73.10849599204504,314.5149,664.2147,90.4651,564.6376779031526,3.543499649098717,251.8079310621473,1022.2281
20130101:1600,16.447870000000023,74.15542055680689,135.1901,373.8971,61.8767,265.2516173426692,3.5585811382288424,260.297078900642,1022.4769
20130101:1700,15.909330000000011,79.45591717770841,11.1802,49.0926,7.9587,24.54774126620742,2.79185698036208,266.8120752599029,1022.7056
20130101:1800,15.02484000000004,84.86822380411584,0.0,0.0,0.0,0.0,2.0540239490912007,276.0450087028749,1022.9231
20130101:1900,14.957060000000013,86.84556410781549,0.0,0.0,0.0,0.0,1.4666331842503595,300.40996275977466,1023.455
20130101:2000,14.131000000000029,93.64298961024086,0.0,0.0,0.0,0.0,1.3054059040992374,331.545294130784,1023.6881
20130101:2100,14.364130000000046,90.07235420368298,0.0,0.0,0.0,0.0,1.497204880965259,6.832406762202453,1024.2881
20130101:2200,13.650599999999995,88.95899590562712,0.0,0.0,0.0,0.0,1.2239521334792796,7.432362989699627,1024.4125
20130101:2300,13.226950000000045,89.6246208369987,0.0,0.0,0.0,0.0,1.037735574014002,19.815902892956487,1024.385
20130102:0000,12.437460000000044,89.91609206067317,0.0,0.0,0.0,0.0,1.2373177932316226,20.054882963936294,1024.4531
20130102:0100,12.293360000000009,90.05702037917993,0.0,0.0,0.0,0.0,1.528701561118092,13.142246760663753,1024.2175
20130102:0200,11.65276,90.275199313793,0.0,0.0,0.0,0.0,1.935230300309524,24.13344430117303,1024.0781
20130102:0300,10.955900000000042,92.92736760123468,0.0,0.0,0.0,0.0,1.969833804768324,35.68018102673182,1023.89875
20130102:0400,10.965419999999996,91.95705373300116,0.0,0.0,0.0,0.0,2.2328233987006945,41.704003983656136,1024.0944
20130102:0500,11.400400000000047,92.35604008536728,0.0,0.0,0.0,0.0,2.0494282848408285,55.86814001199679,1024.2544
20130102:0600,11.030480000000011,92.89421630260972,0.0,0.0,0.0,0.0,1.613185536286589,80.49731754803464,1024.2875
20130102:0700,11.006600000000049,93.3560558071291,4.9704,20.9411,3.9493,5.398676349731621,1.6750349241865847,91.67827033742677,1024.8944
20130102:0800,11.49807000000004,93.0509596501348,116.928,383.2569,51.9912,170.70940149312764,1.4703525625960907,96.64342054547758,1025.05375
20130102:0900,12.045980000000045,93.69519829304863,294.4532,651.7338,86.929,426.1287914820544,1.7326985171869431,94.06113541795284,1025.7506
20130102:1000,15.149260000000028,73.38257099059365,444.9401,774.2931,103.5524,641.7452130260202,1.5298596133835638,89.1559127927969,1025.75
20130102:1100,15.371640000000014,73.21325272709605,544.2432,833.6631,110.4862,794.4126692344238,1.5473414485218864,45.40312133336111,1025.85
20130102:1200,15.616570000000024,70.30125624452738,562.2701,775.8274,135.5344,822.4655162568056,2.544602075681432,22.40280391394188,1025.2825
20130102:1300,15.79656,68.28064467968615,509.7943,656.4339,163.824,745.4706287757517,3.188401962465544,17.31120043099783,1024.4925
20130102:1400,16.453599999999994,64.51192122025712,329.4756,261.4508,213.9107,422.73026439494174,3.695582847798063,16.155933413938357,1023.93125
20130102:1500,16.196860000000015,64.3598027384788,299.2979,581.9547,97.6227,513.2213152799933,3.997819039425316,17.471513981972635,1024.1125
20130102:1600,15.871180000000038,64.45788643770348,124.4294,310.6577,69.4045,237.97663304963856,3.919159974986126,22.12029168485043,1024.2125
20130102:1700,14.35510000000005,71.5661204852555,12.4786,65.7563,8.093,30.57451394128936,3.0208956918002663,21.78926390975583,1024.35875
20130102:1800,13.565150000000015,75.14167387432639,0.0,0.0,0.0,0.0,2.671087858255632,26.1534387973933,1024.8969
20130102:1900,13.326900000000023,75.48657916182552,0.0,0.0,0.0,0.0,2.3462086892046177,36.0661108353507,1025.3156
