Latitude (decimal degrees) : 50.347164
Longitude (decimal degrees) : 11.451591
Elevation (m) : 558.0
month,year
01,2013
02,2013
03,2013
04,2013
05,2013
06,2013
07,2013
08,2013
09,2013
10,2013
11,2013
12,2013
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20130101:0000,1.411580000000015,89.06936897451956,0.0,0.0,0.0,0.0,4.470008518329324,203.98457176555945,1012.01875
20130101:0100,1.2649800000000369,87.17209945499039,0.0,0.0,0.0,0.0,4.339968846802618,205.03471014326252,1011.2256
20130101:0200,1.2560000000000286,85.4157811852247,0.0,0.0,0.0,0.0,4.11237306012976,206.99897578036175,1010.7519
20130101:0300,1.109770000000026,84.37494825375805,0.0,0.0,0.0,0.0,3.919500909151993,205.40743530736756,1009.99125
20130101:0400,0.8799000000000206,83.99398628844874,0.0,0.0,0.0,0.0,3.853659793064398,199.44102804088143,1009.39
20130101:0500,0.9827999999999976,82.6424163903591,0.0,0.0,0.0,0.0,4.227856206008394,195.82524545293933,1009.1781
20130101:0600,1.1068400000000338,81.44327507656568,0.0,0.0,0.0,0.0,4.349795416647616,196.91597585358167,1009.1331
20130101:0700,1.1317400000000362,81.0436687311682,14.4009,81.0185,9.5892,28.36055050795018,4.439266621006105,198.0861925033287,1008.99875
20130101:0800,1.2674200000000155,79.9197692528966,64.8579,209.4275,40.5759,128.53411732797852,4.606457892075656,198.8915645020001,1008.9769
20130101:0900,2.017400000000009,76.24275415698919,87.7168,11.2661,85.0584,87.33221277434676,5.080855636694942,205.1576868039104,1008.80375
20130101:1000,2.84286000000003,77.14071761428963,86.363,1.4051,85.9843,82.62481377707265,4.33572086455211,208.45144609692028,1008.575
20130101:1100,3.7823000000000206,76.67090616446139,62.0088,0.0,62.0088,58.893448521820694,4.462991761599612,210.46563357356575,1008.3069
20130101:1200,3.841030000000046,80.736504711229,78.1935,3.2013,77.4003,75.80986995191921,4.777385962883627,216.61219477717876,1007.94375
