Latitude (decimal degrees) : 50.347164
Longitude (decimal degrees) : 11.451591
Elevation (m) : 558.0
month,year
01,2009
02,2009
03,2009
04,2009
05,2009
06,2009
07,2009
08,2009
09,2009
10,2009
11,2009
12,2009
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20090101:0000,-8.931519999999978,93.09031055150427,0.0,0.0,0.0,0.0,1.6258716867767429,198.2111736039774,1025.5831
20090101:0100,-9.291719999999998,93.971765927995,0.0,0.0,0.0,0.0,1.805475936764337,221.08775955136431,1025.8069
20090101:0200,-9.247779999999976,95.39612046592852,0.0,0.0,0.0,0.0,1.6383093180643575,235.09043136245344,1026.015
20090101:0300,-9.94766999999996,96.49015747368284,0.0,0.0,0.0,0.0,1.4588653081088925,270.3883343629602,1025.98625
20090101:0400,-10.44799999999998,96.64676985472114,0.0,0.0,0.0,0.0,1.7745130391409027,283.5068865487336,1025.9394
20090101:0500,-10.863679999999988,97.0525196574347,0.0,0.0,0.0,0.0,1.8870736470067295,289.283246618032,1026.2969
20090101:0600,-10.82844,97.0736134447336,0.0,0.0,0.0,0.0,1.7984292106055273,296.6202709355266,1026.8456
20090101:0700,-10.43599999999998,97.82818445740828,14.2153,78.5934,9.5858,27.777222197836437,1.6285737941586098,301.6030726104847,1027.39375
20090101:0800,-9.371999999999955,98.41343187928136,92.9735,324.957,50.3023,187.48590014205584,1.5335088599166813,311.72926851076494,1027.9469
20090101:0900,-8.073159999999973,98.35366786806676,40.6971,2.7589,40.1748,39.757389643887066,1.1423989898282585,316.7557346079901,1028.5425
20090101:1000,-6.887270000000001,93.98157035607238,55.9342,0.0003,55.9341,53.12414968167859,1.719132123424939,330.6120768704989,1029.2294
20090101:1100,-6.611599999999953,90.85225828296764,65.9918,0.0001,65.9917,62.67631996856086,2.108366016166702,335.52313501169454,1029.1369
20090101:1200,-6.000249999999994,87.00252971409957,78.3757,0.0576,78.362,74.46639300725818,2.1603533530395573,339.5452207973326,1029.1325
20090101:1300,-5.778269999999964,84.92060112193009,57.7887,0.0181,57.7846,54.89320216861641,1.7940268122842915,337.7810526331958,1028.8575
20090101:1400,-5.67071999999996,84.33689904288555,19.4664,0.0,19.4664,18.488398845086028,1.554891391249643,329.5507902317403,1028.9744
20090101:1500,-5.629459999999995,84.28449055408866,0.4273,0.0,0.4273,0.405832245638909,1.4430956580369854,328.0206904445601,1029.02875
20090101:1600,-5.806919999999991,86.09567954592922,0.0,0.0,0.0,0.0,1.493344697675851,332.71781236020547,1029.3
20090101:1700,-6.107100000000003,88.84142140229619,0.0,0.0,0.0,0.0,1.4606136316355125,335.62004661494245,1029.4044
20090101:1800,-5.842780000000005,88.31936651715033,0.0,0.0,0.0,0.0,0.9803943531975808,334.1069452078277,1029.5319
20090101:1900,-5.9278999999999655,89.31033976754166,0.0,0.0,0.0,0.0,0.8825106774068232,324.5762150619122,1029.5131
20090101:2000,-5.584139999999991,88.19729763397713,0.0,0.0,0.0,0.0,0.4227171814657559,290.6284226019911,1029.35375
20090101:2100,-5.881899999999973,90.0411718740715,0.0,0.0,0.0,0.0,0.7664267160138055,271.470525922806,1029.1825
20090101:2200,-5.655370000000005,90.542346463764,0.0,0.0,0.0,0.0,0.6161470117357702,281.19110970405364,1028.9731
20090101:2300,-5.591039999999964,90.33610249691203,0.0,0.0,0.0,0.0,0.8686875283465006,278.159422191271,1028.8969
20090102:0000,-5.411299999999983,90.54156983361143,0.0,0.0,0.0,0.0,0.8520732356063583,285.12130349374445,1028.45625
20090102:0100,-5.227449999999976,90.64630729798616,0.0,0.0,0.0,0.0,0.7931602298189503,310.60057772065045,1027.9919
20090102:0200,-5.433099999999968,91.9394175862775,0.0,0.0,0.0,0.0,0.514042914800693,329.7190786064276,1027.65375
20090102:0300,-5.215919999999983,91.18302356095488,0.0,0.0,0.0,0.0,0.5144859339457005,343.0461937217852,1027.4375
20090102:0400,-5.196479999999951,91.70339721887204,0.0,0.0,0.0,0.0,0.5508459133338957,342.96296655633984,1027.1575
20090102:0500,-5.16422,92.13423866402708,0.0,0.0,0.0,0.0,0.5408018008402324,339.6225682165897,1027.025
20090102:0600,-5.153169999999989,92.76976676266848,0.0,0.0,0.0,0.0,0.4421357814629878,333.7338457770175,1027.0406
20090102:0700,-5.057699999999954,92.4274974414684,7.7481,0.0,7.7481,7.358831786648329,0.4185776103616879,300.2029146374338,1027.07
