#Meteo hourly data
#Site,Steinwiesen-Germany
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
2024
#Latitude,50.347164
#Longitude,11.451591
#Altitude,558.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2024,1,1,0,0,0.0,0.0,0.0,0.0,3.80068,4.601175212713156,1008.2275,83.91225901958464
2024,1,1,1,0,0.0,0.0,0.0,0.0,3.8716400000000135,4.957521637430652,1008.3531,83.570052943914
2024,1,1,2,0,0.0,0.0,0.0,0.0,3.872160000000008,5.011909747249571,1008.38375,83.46381564397639
2024,1,1,3,0,0.0,0.0,0.0,0.0,3.7322599999999966,5.156412251986167,1008.4006,84.59912125999455
2024,1,1,4,0,0.0,0.0,0.0,0.0,3.4936200000000213,5.300533888744916,1008.2431,86.38788054866765
2024,1,1,5,0,0.0,0.0,0.0,0.0,3.369700000000023,5.428324288461641,1008.2925,87.63718341147161
2024,1,1,6,0,0.0,0.0,0.0,0.0,3.368430000000046,5.437323453713933,1008.4394,88.48294804460326
2024,1,1,7,0,2.4644,2.4644,0.0,2.340587376907389,3.39443,5.460193110796806,1009.0719,88.7111531589712
2024,1,1,8,0,22.9263,22.9263,0.0001,21.77451465439885,3.3309600000000046,5.601007716185026,1009.4844,88.6928471759141
2024,1,1,9,0,19.5963,19.5963,0.0,18.61177260756787,3.608879999999999,5.764568693923889,1009.8644,87.68212422080173
2024,1,1,10,0,39.3172,39.3167,0.0019,37.34270840786367,4.008450000000039,5.14026738547665,1009.88875,82.2141486379424
2024,1,1,11,0,65.3373,65.3207,0.058,62.08128628226662,4.374930000000006,5.4064057837952735,1010.0556,85.47870099758508
2024,1,1,12,0,65.1552,65.1523,0.0126,61.88804755909992,4.621360000000038,5.2988386685359545,1009.8444,86.6406702883497
2024,1,1,13,0,48.3788,48.3746,0.0266,45.96141103850714,4.3385600000000295,5.335121614634568,1009.52,84.8654533127706
2024,1,1,14,0,43.7831,43.6068,1.8552,42.384617460000335,4.43383,7.047776399264167,1009.5706,87.45334677277619
2024,1,1,15,0,1.134,1.1321,0.0557,1.0950655064549744,3.974270000000047,6.036645373885179,1010.20875,88.12092441618314
2024,1,1,16,0,0.0,0.0,0.0,0.0,3.887450000000001,5.696221559608319,1010.8681,89.77723229467696
2024,1,1,17,0,0.0,0.0,0.0,0.0,3.693960000000004,5.520342934913787,1011.60375,88.95086781912967
2024,1,1,18,0,0.0,0.0,0.0,0.0,3.533260000000041,5.139742779250177,1011.93875,87.73063183367483
2024,1,1,19,0,0.0,0.0,0.0,0.0,3.3382200000000357,4.9027484589325,1012.2244,87.51487605993337
2024,1,1,20,0,0.0,0.0,0.0,0.0,3.3641600000000267,4.848850876549957,1012.47125,87.0098666893968
2024,1,1,21,0,0.0,0.0,0.0,0.0,3.266840000000002,4.734523350323207,1012.2544,90.21700710069324
2024,1,1,22,0,0.0,0.0,0.0,0.0,3.05758000000003,4.497025328055963,1011.59125,88.97115218302342
2024,1,1,23,0,0.0,0.0,0.0,0.0,3.3884500000000344,4.132515498730996,1011.6994,88.58340169785558
2024,1,2,0,0,0.0,0.0,0.0,0.0,3.534750000000031,3.830151185977584,1011.4919,87.47800585313891
2024,1,2,1,0,0.0,0.0,0.0,0.0,3.2966200000000185,4.050738011394773,1010.54625,88.0238389738064
2024,1,2,2,0,0.0,0.0,0.0,0.0,3.174950000000024,4.398526496999068,1010.05125,88.34888406448637
2024,1,2,3,0,0.0,0.0,0.0,0.0,2.934400000000039,4.544677018299848,1008.96,89.63502736744665
2024,1,2,4,0,0.0,0.0,0.0,0.0,2.762480000000039,4.941147457374937,1007.7656,91.17921217849332
2024,1,2,5,0,0.0,0.0,0.0,0.0,2.765770000000032,5.142945589766845,1006.29875,92.34842733464052
2024,1,2,6,0,0.0,0.0,0.0,0.0,2.292570000000012,5.666552820986246,1005.4256,96.24762846150884
2024,1,2,7,0,2.709,2.709,0.0,2.572898557069517,1.9971000000000456,5.277985055294975,1004.6419,96.2174131812389
