Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
Green Energy Park,-,Steinwiesen-Germany,-,Morocco,50.347164,11.451591,UTC+0,558.0,UTC+1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Relative Humidity
2013,1,1,0,0,0.0,0.0,0.0,-0.1902999999999792,1.411580000000015,1012.01875,203.98457176555945,4.470008518329324,89.06936897451956
2013,1,1,1,0,0.0,0.0,0.0,-0.6302599999999643,1.2649800000000369,1011.2256,205.03471014326252,4.339968846802618,87.17209945499039
2013,1,1,2,0,0.0,0.0,0.0,-0.9175500000000056,1.2560000000000286,1010.7519,206.99897578036175,4.11237306012976,85.4157811852247
2013,1,1,3,0,0.0,0.0,0.0,-1.228399999999965,1.109770000000026,1009.99125,205.40743530736756,3.919500909151993,84.37494825375805
2013,1,1,4,0,0.0,0.0,0.0,-1.5154199999999491,0.8799000000000206,1009.39,199.44102804088143,3.853659793064398,83.99398628844874
2013,1,1,5,0,0.0,0.0,0.0,-1.6350999999999658,0.9827999999999976,1009.1781,195.82524545293933,4.227856206008394,82.6424163903591
2013,1,1,6,0,0.0,0.0,0.0,-1.7122999999999706,1.1068400000000338,1009.1331,196.91597585358167,4.349795416647616,81.44327507656568
2013,1,1,7,0,81.0185,9.5892,14.4009,-1.7547399999999698,1.1317400000000362,1008.99875,198.0861925033287,4.439266621006105,81.0436687311682
2013,1,1,8,0,209.4275,40.5759,64.8579,-1.8118299999999865,1.2674200000000155,1008.9769,198.8915645020001,4.606457892075656,79.9197692528966
2013,1,1,9,0,11.2661,85.0584,87.7168,-1.7217999999999734,2.017400000000009,1008.80375,205.1576868039104,5.080855636694942,76.24275415698919
2013,1,1,10,0,1.4051,85.9843,86.363,-0.7613999999999805,2.84286000000003,1008.575,208.45144609692028,4.33572086455211,77.14071761428963
2013,1,1,11,0,0.0,62.0088,62.0088,0.0663000000000124,3.7823000000000206,1008.3069,210.46563357356575,4.462991761599612,76.67090616446139
2013,1,1,12,0,3.2013,77.4003,78.1935,0.8375200000000405,3.841030000000046,1007.94375,216.61219477717876,4.777385962883627,80.736504711229
2013,1,1,13,0,7.6947,96.8581,98.38,1.6736000000000215,3.9219000000000506,1008.01,221.1196728078856,5.265913074878514,85.25082491040044
2013,1,1,14,0,104.9394,43.9356,51.213,2.2595000000000027,3.8430400000000304,1007.96125,221.2083656371229,5.19327455208039,89.39038814789248
2013,1,1,15,0,7.3938,1.3744,1.6193,2.786830000000009,3.9327600000000302,1008.1756,222.8656441837691,5.204032465996849,92.22328935554896
2013,1,1,16,0,0.0,0.0,0.0,3.0452000000000226,3.707640000000026,1008.6894,226.5808488809473,5.19894822577808,95.42844927716274
2013,1,1,17,0,0.0,0.0,0.0,3.297020000000032,3.639800000000037,1008.8806,228.31694838861344,5.101525726923483,97.60952960293734
2013,1,1,18,0,0.0,0.0,0.0,3.4371300000000247,3.737729999999999,1009.3606,231.2718000668288,4.855287871260918,97.90259268698868
2013,1,1,19,0,0.0,0.0,0.0,3.4348400000000083,3.6680000000000064,1009.79,232.73977400838652,4.545079228968869,98.36881205275978
2013,1,1,20,0,0.0,0.0,0.0,3.2969600000000128,3.629050000000007,1010.3906,235.70675081036435,4.2564273944123086,97.68310768087434
2013,1,1,21,0,0.0,0.0,0.0,2.786740000000009,3.3172500000000014,1011.1481,248.6500296374646,4.084616637127192,96.31233700125571
2013,1,1,22,0,0.0,0.0,0.0,1.9579700000000455,3.0373200000000224,1012.485,262.3341671652884,3.910805669728957,92.60805403029582
2013,1,1,23,0,0.0,0.0,0.0,1.56704000000002,2.180080000000032,1013.585,272.485648878662,3.258696556169945,95.71063728703083
2013,1,2,0,0,0.0,0.0,0.0,0.6492600000000266,1.3476200000000065,1014.5306,272.4357521708638,2.945547686225869,95.09410235797256
2013,1,2,1,0,0.0,0.0,0.0,0.1399000000000114,0.967200000000048,1015.3775,264.75946588176225,2.925390240399389,94.19435878562696
2013,1,2,2,0,0.0,0.0,0.0,-0.4525999999999612,0.4516000000000417,1016.5731,256.65518690826184,2.917412387708227,93.64405730622228
