Latitude (decimal degrees) : 35.294228
Longitude (decimal degrees) : -0.79113
Elevation (m) : 586.0
month,year
01,2006
02,2006
03,2006
04,2006
05,2006
06,2006
07,2006
08,2006
09,2006
10,2006
11,2006
12,2006
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20060101:0000,11.11038000000002,85.79567971844372,0.0,0.0,0.0,0.0,4.531301771250386,255.42579187876072,1023.8156
20060101:0100,11.20822000000004,84.69962771229238,0.0,0.0,0.0,0.0,4.517574540096313,254.61496290870133,1023.00625
20060101:0200,11.18136000000004,82.91957929739804,0.0,0.0,0.0,0.0,4.583489329165711,250.5313790729968,1022.9619
20060101:0300,11.309720000000029,79.52546685299892,0.0,0.0,0.0,0.0,4.861355532390373,246.7540987698503,1022.5706
20060101:0400,11.385800000000016,77.54758198737431,0.0,0.0,0.0,0.0,5.121860102335482,248.0185519942736,1022.0056
20060101:0500,11.637400000000014,74.58043561959965,0.0,0.0,0.0,0.0,5.130152964591494,249.98358511474348,1021.85125
20060101:0600,11.673460000000034,73.53838198771373,0.0,0.0,0.0,0.0,5.250692481775535,251.39840017390583,1021.9819
20060101:0700,11.681939999999996,73.11890487260317,16.1521,0.0328,16.1491,15.3435663807277,5.307922994212766,252.4755660066464,1021.725
20060101:0800,12.242880000000014,69.70894475370812,64.8366,0.0986,64.8162,61.599638039568596,5.4244032399300846,252.29895689684253,1022.07625
20060101:0900,11.745630000000006,71.92511910754537,46.0521,0.0021,46.0515,43.73910736593875,5.093780679707485,249.08740075489365,1022.435
20060101:1000,13.746849999999997,67.74702131611618,56.2948,0.0,56.2948,53.46652258786159,6.087325077808705,258.58523295645693,1023.0206
20060101:1100,13.50033000000002,70.28371875650052,124.1283,1.5806,123.3028,118.4531016625924,6.848798283299233,264.0097360082556,1022.685
20060101:1200,13.606650000000002,70.74577832959864,199.6774,20.7987,188.7544,197.76533643171712,8.49068699101762,270.4431762480991,1021.85875
20060101:1300,14.328180000000032,64.72344737033568,129.6497,0.6614,129.3232,123.3976995928619,7.920898216388202,271.42254072062894,1021.2125
20060101:1400,13.904899999999998,66.35306426881881,68.3899,0.0077,68.3874,64.95756566198597,8.571741925171965,276.1458879206894,1020.9981
20060101:1500,13.487150000000042,69.02920921575328,94.3033,0.5077,94.1741,89.76557412590417,7.076490301720196,278.5223838199849,1021.34625
20060101:1600,13.275170000000005,71.29640208339917,42.6431,121.8516,32.252,85.25556118979745,6.5138424590881625,279.0106685836516,1021.6425
20060101:1700,11.53463000000005,81.44091893326394,0.0,0.0,0.0,0.0,5.845242044971791,280.93526292878124,1022.3744
20060101:1800,11.418800000000031,82.35145862552548,0.0,0.0,0.0,0.0,4.9486341395659785,280.74347284578675,1022.99
20060101:1900,11.258800000000008,82.92517580762834,0.0,0.0,0.0,0.0,4.5783060439166325,274.93184979791727,1023.4375
20060101:2000,10.665120000000002,86.32189491186224,0.0,0.0,0.0,0.0,3.973614205329917,266.9339146924866,1023.535
20060101:2100,9.938780000000008,89.18815818168933,0.0,0.0,0.0,0.0,4.051849098906337,265.3983075566476,1023.71625
20060101:2200,10.487500000000011,83.42609961575158,0.0,0.0,0.0,0.0,3.5058042151420072,264.42087087454377,1024.0019
20060101:2300,10.641930000000002,83.2156274041217,0.0,0.0,0.0,0.0,3.516925039381616,264.51274348849927,1023.95
20060102:0000,10.39852000000002,84.07566892793606,0.0,0.0,0.0,0.0,3.469798684977986,261.45754781171377,1023.5656
20060102:0100,10.448880000000033,83.66316404297865,0.0,0.0,0.0,0.0,3.553495635701098,261.2556708885569,1023.295
20060102:0200,10.542750000000012,81.12799910510276,0.0,0.0,0.0,0.0,3.3341130420627088,260.0138174110683,1023.42125
20060102:0300,9.96102000000002,83.98424792460779,0.0,0.0,0.0,0.0,3.3969370205884184,262.57708037608336,1023.51375
