#Meteo hourly data
#Site,Tessala-Algeria
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
2007
#Latitude,35.294228
#Longitude,-0.79113
#Altitude,586.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2007,1,1,0,0,0.0,0.0,0.0,0.0,6.894300000000044,2.4239080813207603,1038.6444,75.41998363510987
2007,1,1,1,0,0.0,0.0,0.0,0.0,6.89285000000001,2.465861558221225,1038.4769,75.0891271355281
2007,1,1,2,0,0.0,0.0,0.0,0.0,6.705160000000035,2.548928675723999,1038.5794,74.43981123870411
2007,1,1,3,0,0.0,0.0,0.0,0.0,6.107870000000048,2.651476775813026,1038.4,73.78542125184055
2007,1,1,4,0,0.0,0.0,0.0,0.0,6.258399999999995,2.714670463218024,1038.15375,73.3559596669699
2007,1,1,5,0,0.0,0.0,0.0,0.0,6.072960000000023,2.7164686391120534,1037.8681,72.92334453542779
2007,1,1,6,0,0.0,0.0,0.0,0.0,5.934439999999995,2.7245167886274806,1037.9794,72.26540459349425
2007,1,1,7,0,34.0228,13.711,233.1295,54.36135161404761,5.929040000000043,2.7594440745606894,1038.3044,71.94339401931367
2007,1,1,8,0,199.2948,45.0153,709.6688,329.8279822535852,8.11044000000004,2.933580538893095,1038.4575,65.22093297504375
2007,1,1,9,0,368.1368,59.5731,866.332,576.1789160377867,9.400599999999995,2.759440726321774,1038.74,62.26011449345078
2007,1,1,10,0,494.6124,67.5073,932.681,765.6587059890747,15.37760000000003,2.298553554358542,1038.95125,38.80126386209148
2007,1,1,11,0,564.4504,71.5998,959.3993,884.3012351112721,16.318200000000047,1.790218260650866,1037.8494,38.26100745270137
2007,1,1,12,0,570.7517,73.1097,958.1524,921.1841765168634,17.108900000000006,1.443084637507195,1036.69125,37.00070608473237
2007,1,1,13,0,512.9528,71.9381,929.3364,871.1539713336722,17.644830000000013,1.1055511901731994,1035.0269,36.70989966057169
2007,1,1,14,0,396.7602,66.4868,863.3771,734.2880349321966,19.18530000000004,1.107628209713173,1034.92,31.633166808370667
2007,1,1,15,0,234.7081,54.0187,719.5187,508.44214225048654,19.05023,1.349648044215754,1034.4256,35.025173498671606
2007,1,1,16,0,59.8274,23.8503,319.624,165.91469589717792,18.522400000000005,1.1152255519296883,1034.6919,38.67359514929194
2007,1,1,17,0,0.0,0.0,0.0,0.0,12.942530000000032,1.5701868058312434,1034.7569,67.98588310904499
2007,1,1,18,0,0.0,0.0,0.0,0.0,14.767539999999997,0.6772217253635279,1034.9569,55.0869480958198
2007,1,1,19,0,0.0,0.0,0.0,0.0,14.636500000000012,0.8821794719043078,1035.02125,54.307429993279335
2007,1,1,20,0,0.0,0.0,0.0,0.0,11.725459999999998,1.2440839961505914,1035.19375,62.92302000273521
2007,1,1,21,0,0.0,0.0,0.0,0.0,8.832899999999995,1.5883923954953103,1035.2919,68.3311360839254
2007,1,1,22,0,0.0,0.0,0.0,0.0,6.533470000000023,1.6106696041500266,1035.4925,72.2740374970624
2007,1,1,23,0,0.0,0.0,0.0,0.0,5.829740000000015,1.6689608865614247,1035.8475,72.29622841888565
2007,1,2,0,0,0.0,0.0,0.0,0.0,5.330900000000042,1.7841168266919918,1035.3444,71.0881844147626
2007,1,2,1,0,0.0,0.0,0.0,0.0,5.580740000000048,1.8024430164066605,1035.1231,69.59111646349244
2007,1,2,2,0,0.0,0.0,0.0,0.0,4.914760000000001,1.6679982274908147,1035.21,72.20864068565444
2007,1,2,3,0,0.0,0.0,0.0,0.0,4.769800000000032,1.3616969007993858,1034.7131,73.28106650353043
2007,1,2,4,0,0.0,0.0,0.0,0.0,4.672540000000026,1.1968195585810169,1034.5681,73.89547211036654
2007,1,2,5,0,0.0,0.0,0.0,0.0,4.436120000000017,1.0837807900975398,1034.66,72.26640144808604
2007,1,2,6,0,0.0,0.0,0.0,0.0,4.04006000000004,1.0908284677465152,1034.8731,74.09477895784885
2007,1,2,7,0,31.8356,14.791,192.3766,47.86299701915476,3.6388200000000097,1.1092852440943035,1035.145,76.49984209825662
2007,1,2,8,0,192.3905,50.3499,651.7319,310.64753529615945,6.479120000000023,1.0454274572973727,1035.6644,67.94392426983671
2007,1,2,9,0,359.6434,66.9469,820.9318,555.2627967343733,8.056849999999997,0.8088067874815479,1036.6931,66.55523461768848
2007,1,2,10,0,485.7762,75.5246,894.6144,744.318612333028,15.05618000000004,0.2428468577352569,1037.3981,43.90747174910168
2007,1,2,11,0,555.9346,79.5076,925.5824,863.1841933751765,15.604520000000036,1.0041903790422937,1037.03,43.77687301324266
2007,1,2,12,0,563.4334,80.4347,927.4288,901.4534228700899,15.814780000000042,1.245250266431157,1035.9256,48.07755642780362
2007,1,2,13,0,507.5833,78.3068,901.2213,853.9527825240982,16.15377000000001,1.2057145207648965,1034.7319,49.39434630216134
2007,1,2,14,0,393.5447,71.615,836.9774,719.9434503564219,17.29095000000001,1.6390949945972046,1034.5631,52.03477262297863
2007,1,2,15,0,233.86,57.207,697.1406,498.5562585495547,17.19998000000004,2.2028906404371544,1034.7169,54.13174690558077
2007,1,2,16,0,60.8204,25.005,313.87,165.07178355597614,16.977040000000045,2.164983613964702,1035.2831,53.656008193583325
2007,1,2,17,0,0.0,0.0,0.0,0.0,13.775660000000016,1.3868870279955905,1035.2919,74.18023686811178
2007,1,2,18,0,0.0,0.0,0.0,0.0,12.365930000000048,1.6664547856407537,1036.0275,77.91789543933933
2007,1,2,19,0,0.0,0.0,0.0,0.0,11.450300000000029,2.0688485857296235,1036.2956,79.90275476955784
2007,1,2,20,0,0.0,0.0,0.0,0.0,9.604600000000003,1.811301223111775,1036.5869,83.92710500553903
2007,1,2,21,0,0.0,0.0,0.0,0.0,6.55206000000004,1.4751032382333422,1036.7469,92.9175326588328
2007,1,2,22,0,0.0,0.0,0.0,0.0,6.21243000000004,1.1421122714268055,1036.9456,91.61820810524748
2007,1,2,23,0,0.0,0.0,0.0,0.0,5.85214000000002,1.016625899066213,1037.24375,91.88189390639435
2007,1,3,0,0,0.0,0.0,0.0,0.0,4.913350000000037,0.7046183967113345,1036.7681,94.16197940600348
2007,1,3,1,0,0.0,0.0,0.0,0.0,4.551140000000032,0.8582379691285221,1036.4556,95.80925720907452
2007,1,3,2,0,0.0,0.0,0.0,0.0,3.719449999999995,0.8497886583874841,1036.56125,98.72815665618906
2007,1,3,3,0,0.0,0.0,0.0,0.0,3.6634800000000496,0.9550045038293592,1036.2206,96.53617537589132
2007,1,3,4,0,0.0,0.0,0.0,0.0,3.8774700000000166,0.9533085579464288,1035.9475,97.37356038463848
2007,1,3,5,0,0.0,0.0,0.0,0.0,3.116170000000011,1.0113645168200434,1035.7094,97.44077461324648
2007,1,3,6,0,0.0,0.0,0.0,0.0,3.0875500000000216,1.1641672747398324,1035.7594,97.00811979236144
2007,1,3,7,0,34.1406,12.9203,247.2624,55.34397728896916,2.90518000000003,1.2487644168905598,1035.8556,96.09173368781556
2007,1,3,8,0,200.4184,42.4195,728.4233,333.1544531323166,5.993860000000041,1.5786510415400232,1036.05375,89.42819142248631
2007,1,3,9,0,369.9046,55.5513,881.4692,580.0027804590644,7.717000000000041,1.4017922905734688,1036.76375,84.40438232695624
2007,1,3,10,0,497.1884,61.9815,947.6946,771.0793966430987,13.772730000000024,0.8004647989719851,1036.90625,63.01099226704765
2007,1,3,11,0,567.8971,64.768,975.3405,891.7431406272366,14.881430000000025,0.2068107189720081,1036.3456,54.32582204839511
2007,1,3,12,0,575.69,65.1156,977.521,932.1823216160608,15.787869999999998,0.5062562372305752,1035.36375,48.251507663685565
2007,1,3,13,0,519.9464,63.1131,955.396,887.5345575479005,16.219750000000033,0.9484733737048548,1034.0475,47.93870904776493
2007,1,3,14,0,405.6226,57.7952,899.6873,757.1027409867904,17.537800000000004,1.2941089274824435,1033.3306,41.7850222724904
2007,1,3,15,0,244.736,47.0104,775.2006,540.0772533425007,17.356899999999996,1.8200925383907407,1033.23625,44.68022418173813
2007,1,3,16,0,66.7289,22.0144,397.075,200.49081905843445,17.06298000000004,2.027477648530636,1033.6431,45.08052734317287
2007,1,3,17,0,0.0,0.0,0.0,0.0,13.831630000000018,1.4805620849136791,1034.0425,66.62702520112832
2007,1,3,18,0,0.0,0.0,0.0,0.0,11.935940000000016,2.1709943127118345,1034.0894,71.84738401835415
2007,1,3,19,0,0.0,0.0,0.0,0.0,11.29824000000002,1.9334488493849376,1034.0619,70.74099415948135
2007,1,3,20,0,0.0,0.0,0.0,0.0,9.553120000000035,1.534737057463346,1033.95125,77.57545123012713
2007,1,3,21,0,0.0,0.0,0.0,0.0,7.099199999999996,1.2184936195878349,1033.81375,82.37882606221171
2007,1,3,22,0,0.0,0.0,0.0,0.0,5.830700000000036,0.9885718522329808,1034.2581,82.84100756111378
2007,1,3,23,0,0.0,0.0,0.0,0.0,5.806880000000035,0.9089309442941388,1034.3406,81.43747384369144
2007,1,4,0,0,0.0,0.0,0.0,0.0,5.659140000000036,1.2172618689699353,1033.885,82.21993681606531
2007,1,4,1,0,0.0,0.0,0.0,0.0,5.2807300000000055,1.5502277393815114,1033.5056,81.57530757465129
2007,1,4,2,0,0.0,0.0,0.0,0.0,5.016700000000014,1.8005632421379936,1032.84375,79.07977119711563
2007,1,4,3,0,0.0,0.0,0.0,0.0,4.8855800000000045,1.963811800994581,1032.3256,74.96078303719885
2007,1,4,4,0,0.0,0.0,0.0,0.0,4.66384000000005,2.099864185113176,1031.9475,73.51372095753736
2007,1,4,5,0,0.0,0.0,0.0,0.0,4.6043300000000045,2.093749305127338,1031.8119,70.26215955341756
2007,1,4,6,0,0.0,0.0,0.0,0.0,4.517100000000028,2.073732776752417,1031.7125,68.0429937129725
2007,1,4,7,0,33.486,13.0096,238.497,53.54729315958232,4.840970000000027,2.0546981713831283,1031.9094,65.95503874751256
2007,1,4,8,0,198.3877,43.4469,713.811,327.43480153409496,7.626800000000003,2.2443007732059708,1031.7075,58.38799776192278
2007,1,4,9,0,355.8242,68.0688,812.9675,550.2867332248836,10.07552000000004,2.2280721904497063,1032.2156,53.37378509616463
2007,1,4,10,0,492.3483,67.7217,921.5138,756.6505760564185,17.15566000000001,1.6113435595311167,1032.35875,31.901255239221708
2007,1,4,11,0,568.2202,67.4384,968.4616,888.6967113870985,18.10085000000004,1.5827597634229271,1031.75125,29.539453499265043
2007,1,4,12,0,576.8445,69.4118,968.4587,928.9593857625196,18.55510000000004,1.9730268934710695,1030.7481,30.16369964580941
2007,1,4,13,0,521.0974,70.1026,939.183,881.3084991177423,18.8159,2.342890342990634,1029.79375,30.875486793859757
2007,1,4,14,0,345.5922,151.594,480.8068,520.1588854035417,20.46840000000003,2.63670367675198,1029.2819,25.45208150570638
2007,1,4,15,0,172.5175,123.1353,211.5901,252.4986890169933,19.19344000000001,2.6850123327581046,1028.98375,28.995843184422863
2007,1,4,16,0,62.6359,34.8089,272.286,156.7141153917318,18.84700000000004,2.150574973446283,1029.0706,30.39985264106102
2007,1,4,17,0,0.0,0.0,0.0,0.0,13.483850000000018,1.7494831077700637,1029.2144,51.99754657613842
2007,1,4,18,0,0.0,0.0,0.0,0.0,12.185330000000022,1.9574398065405536,1029.2131,55.04325017188692
2007,1,4,19,0,0.0,0.0,0.0,0.0,12.629050000000008,2.178293061263872,1029.6156,51.70711055657635
2007,1,4,20,0,0.0,0.0,0.0,0.0,11.77487000000002,2.3454241208911157,1029.51875,54.09652732121853
2007,1,4,21,0,0.0,0.0,0.0,0.0,9.305380000000014,2.480042871673379,1029.7894,60.867552404269
2007,1,4,22,0,0.0,0.0,0.0,0.0,7.921230000000037,2.5774415672988598,1029.9156,62.80860392276163
2007,1,4,23,0,0.0,0.0,0.0,0.0,7.964440000000025,2.4860330777365696,1030.15875,66.21287965501608
2007,1,5,0,0,0.0,0.0,0.0,0.0,7.961970000000008,2.557275431611622,1029.7469,67.21462040598685
2007,1,5,1,0,0.0,0.0,0.0,0.0,7.6860000000000355,2.6182893889374794,1029.7931,67.53107981429532
2007,1,5,2,0,0.0,0.0,0.0,0.0,7.50866000000002,2.562492984735357,1029.61625,67.24385432155191
2007,1,5,3,0,0.0,0.0,0.0,0.0,7.999700000000018,2.468081697106514,1029.88125,62.88429234184144
2007,1,5,4,0,0.0,0.0,0.0,0.0,8.153470000000027,2.4563319803494315,1029.6331,61.59487380492354
2007,1,5,5,0,0.0,0.0,0.0,0.0,7.973900000000015,2.4595303155982604,1029.4206,61.99842385971775
2007,1,5,6,0,0.0,0.0,0.0,0.0,7.942960000000028,2.447848547831105,1029.56,62.803170452083535
2007,1,5,7,0,33.212,12.7626,238.8034,53.02010721194983,7.871730000000014,2.4701105575011697,1029.5175,64.525939643364
2007,1,5,8,0,197.5274,43.2033,710.6464,325.15390707416157,10.16927000000004,2.4893585405550644,1029.6456,58.72381959202764
2007,1,5,9,0,366.1065,58.6567,859.9884,568.9081814637515,10.903830000000028,2.710382891963971,1030.2175,58.30549522683546
2007,1,5,10,0,492.9048,68.4598,920.8237,756.6622482429876,16.25744000000003,2.404594686183399,1030.64625,42.149871686022365
2007,1,5,11,0,563.5332,74.6789,942.9828,874.2016889984889,17.07412000000005,3.2040034528144488,1029.9756,39.664169927524654
2007,1,5,12,0,570.9017,79.1371,935.4296,909.5554782496375,17.425440000000037,3.1649257699474997,1029.2344,37.34101092678085
2007,1,5,13,0,514.2169,81.4332,897.2246,856.8438014220433,17.480000000000018,2.966378152148576,1028.22375,37.14294511306476
2007,1,5,14,0,398.955,78.3033,818.7679,716.1541586258825,18.202170000000024,2.86361218076432,1027.71625,37.75510341497726
2007,1,5,15,0,228.0964,71.4641,581.8245,442.06878830700316,17.930470000000014,2.824187833615762,1027.7275,38.10749847517293
2007,1,5,16,0,60.9952,31.4379,252.7191,145.2090121568651,17.72580000000005,2.1684918740833155,1028.2669,36.16257685903216
2007,1,5,17,0,0.0,0.0,0.0,0.0,13.649620000000027,1.7412200693980329,1028.4719,61.50799347449901
2007,1,5,18,0,0.0,0.0,0.0,0.0,14.143640000000005,0.5692144099872625,1028.8094,53.14536705157771
2007,1,5,19,0,0.0,0.0,0.0,0.0,13.996180000000038,0.344970739220196,1029.0019,51.93608354481333
2007,1,5,20,0,0.0,0.0,0.0,0.0,10.491900000000044,1.1391718124668342,1029.1406,66.35257907580994
2007,1,5,21,0,0.0,0.0,0.0,0.0,8.129970000000014,1.1112727957154416,1029.19,71.86561016912692
2007,1,5,22,0,0.0,0.0,0.0,0.0,7.224570000000028,1.0448429122012362,1029.2319,73.49913569226652
2007,1,5,23,0,0.0,0.0,0.0,0.0,6.954980000000035,1.2959201544034047,1029.3675,72.03334041893777
2007,1,6,0,0,0.0,0.0,0.0,0.0,6.830070000000035,1.4356970831631113,1029.37125,70.63140355094694
2007,1,6,1,0,0.0,0.0,0.0,0.0,7.048000000000002,1.4482519062531205,1029.0381,68.32331529147926
2007,1,6,2,0,0.0,0.0,0.0,0.0,6.541899999999998,1.3385162460089348,1029.165,68.61098628347861
2007,1,6,3,0,0.0,0.0,0.0,0.0,6.473100000000045,1.2361270853159487,1029.2,68.19717243326652
2007,1,6,4,0,0.0,0.0,0.0,0.0,6.139980000000037,1.378909542585558,1029.16375,70.02856834151136
2007,1,6,5,0,0.0,0.0,0.0,0.0,5.805780000000027,1.4107916463347034,1029.0844,71.824202325693
2007,1,6,6,0,0.0,0.0,0.0,0.0,5.66640000000001,1.452043486215277,1029.54375,72.61047484920111
2007,1,6,7,0,30.8843,14.6895,182.0791,44.89089710128148,5.676080000000013,1.528623171095548,1029.75,72.05924316570064
2007,1,6,8,0,173.1821,65.0779,495.3591,259.34603523907754,7.346600000000024,1.8071986390970585,1029.8394,67.56086250810118
2007,1,6,9,0,359.3092,68.5554,811.1843,548.6997367217633,8.128630000000044,1.7342978736651018,1030.36875,66.28340819220723
2007,1,6,10,0,471.3954,91.8783,825.2027,706.9628915481336,14.758399999999996,0.8794073379847864,1030.8444,44.82479848655098
2007,1,6,11,0,554.0198,85.9252,899.7443,848.4205288281369,15.407200000000046,1.4397235927462106,1030.52,43.29911394819749
2007,1,6,12,0,567.874,82.6146,919.8651,899.8063149899164,15.793630000000007,1.7658069652937896,1029.6469,43.44764950245292
2007,1,6,13,0,458.4395,160.4858,604.023,678.0997902043911,16.24580000000003,1.9807082714828104,1028.6694,43.75446149442129
2007,1,6,14,0,294.9765,182.6766,277.0946,391.2267907620244,17.492999999999995,2.0501296603715216,1028.2081,42.92243167756362
2007,1,6,15,0,204.24,84.9929,486.1101,394.1092814571656,17.374780000000044,1.895385331705598,1028.00625,45.58367505409933
2007,1,6,16,0,48.2221,27.175,202.4529,118.59187165184633,17.095880000000022,1.6726788370221763,1028.46875,46.25470105167514
2007,1,6,17,0,0.0,0.0,0.0,0.0,13.263570000000016,1.4024948902135723,1028.5869,70.03977288554528
2007,1,6,18,0,0.0,0.0,0.0,0.0,12.25150000000002,1.3682204152076642,1029.1119,69.65571555405317
2007,1,6,19,0,0.0,0.0,0.0,0.0,12.56740000000002,0.5637749599477468,1029.4056,67.34115897435593
2007,1,6,20,0,0.0,0.0,0.0,0.0,10.818020000000049,0.6030341970597543,1029.6994,73.31520821970848
2007,1,6,21,0,0.0,0.0,0.0,0.0,7.070730000000026,1.1966205377147403,1029.91875,83.63704933688759
2007,1,6,22,0,0.0,0.0,0.0,0.0,5.306480000000022,1.060243715050747,1029.9819,86.1792204864996
2007,1,6,23,0,0.0,0.0,0.0,0.0,5.320580000000007,0.7533452542657068,1029.70875,86.04788336186392
2007,1,7,0,0,0.0,0.0,0.0,0.0,5.04060000000004,0.9046167958632106,1029.2356,88.42885871274476
2007,1,7,1,0,0.0,0.0,0.0,0.0,4.733000000000004,1.086528627168309,1028.9075,88.93343210851559
2007,1,7,2,0,0.0,0.0,0.0,0.0,4.123829999999998,1.2047894620854631,1028.7181,89.25759141234218
2007,1,7,3,0,0.0,0.0,0.0,0.0,4.388149999999996,1.2809779461779247,1028.71125,87.28216355314815
2007,1,7,4,0,0.0,0.0,0.0,0.0,4.467920000000049,1.423262372511341,1028.6669,85.73917215007445
2007,1,7,5,0,0.0,0.0,0.0,0.0,4.0301000000000045,1.5059591087167303,1028.6075,84.77522139468536
2007,1,7,6,0,0.0,0.0,0.0,0.0,5.952570000000037,1.5274858542868974,1028.88375,77.02957865855663
2007,1,7,7,0,30.8226,14.9469,178.4083,44.270672200722714,5.661950000000047,1.5327383779845534,1029.09875,78.17155236988924
2007,1,7,8,0,190.8685,53.1827,628.746,300.62260917344446,5.764800000000037,1.7457455083380569,1029.2206,78.58936511945925
