Latitude (decimal degrees) : 34.7205
Longitude (decimal degrees) : -2.020633
Elevation (m) : 642.0
month,year
01,2015
02,2018
03,2020
04,2017
05,2020
06,2014
07,2024
08,2019
09,2015
10,2005
11,2010
12,2017
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20150101:0000,1.0790000000000075,80.18934046449002,0.0,0.0,0.0,0.0,2.2372568703076823,179.08085760561875,1030.3319
20150101:0100,0.987099999999998,78.38403475700244,0.0,0.0,0.0,0.0,2.186282602305657,177.83570111465565,1030.1419
20150101:0200,0.3097800000000461,82.40776701683377,0.0,0.0,0.0,0.0,2.1426995134547124,176.34288238834978,1029.99
20150101:0300,0.2828000000000088,80.82593364057949,0.0,0.0,0.0,0.0,1.932823672090114,173.27113708130173,1030.1281
20150101:0400,0.1273700000000417,82.37006619514702,0.0,0.0,0.0,0.0,1.678295896229433,173.44603963358543,1030.0856
20150101:0500,-0.1577199999999834,82.22353394441137,0.0,0.0,0.0,0.0,1.412826925949391,174.19372160420252,1030.275
20150101:0600,0.211020000000019,79.84195242185532,0.0,0.0,0.0,0.0,0.8497597345802673,172.34845114729058,1031.07375
20150101:0700,1.0112000000000307,71.58874762377306,30.087,238.4824,10.9354,49.056185155272416,0.4655612999144757,170.97143416932403,1032.1656
20150101:0800,3.712980000000016,60.75451044482233,195.9759,741.0333,40.2417,328.2725300140802,0.5191080852362344,167.8643080057276,1033.25
20150101:0900,4.9455200000000445,65.24994977952798,360.6759,843.0157,60.7232,554.9253519020087,0.85197832096921,165.43960879015012,1034.2294
20150101:1000,10.483480000000045,43.38569408173276,501.3614,956.5403,62.0174,772.8308962535385,0.6106215333742564,104.25223525011492,1035.0869
20150101:1100,11.058600000000013,41.62120538693536,575.8885,980.2024,66.6475,896.3265683623763,1.1328118029798653,40.673786546870886,1034.7144
20150101:1200,12.107630000000029,44.56405241523392,586.8022,979.0058,68.469,939.3955258633224,1.7588751527380746,27.088555200483945,1033.71375
20150101:1300,12.388700000000028,47.54889804605922,533.4313,954.129,67.4594,897.2034731121928,2.315170088770071,22.834588658773043,1033.0281
20150101:1400,13.379880000000014,52.71861393430053,420.5583,895.853,62.8255,768.675065617836,2.672227771001761,23.787225612094844,1032.90875
20150101:1500,13.087980000000016,56.20719055440836,259.8233,770.179,52.2776,552.9529845686659,2.690313017661233,27.2767509018692,1033.0994
20150101:1600,12.805930000000046,59.133424463691874,78.8265,418.8364,27.1245,222.3049341261289,2.3748456601340413,27.777348840051687,1033.5556
