Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
Green Energy Park,-,Morocco,-,Morocco,34.7205,-2.020633,UTC+0,642.0,UTC+1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Relative Humidity
2005,1,1,0,0,0.0,0.0,0.0,0.5115300000000502,1.44213000000002,1031.9894,182.27826312764464,1.4037126669142594,93.5154392849041
2005,1,1,1,0,0.0,0.0,0.0,0.197400000000016,1.3309300000000237,1031.725,181.90729659859957,1.5537324902724263,92.144993885306
2005,1,1,2,0,0.0,0.0,0.0,-0.4196199999999521,0.9571200000000316,1031.3825,180.4706602586508,1.6922262946999178,90.50486692284076
2005,1,1,3,0,0.0,0.0,0.0,-0.5782799999999497,1.018760000000043,1031.3394,179.1897761116241,1.7901874889033906,89.06734230003029
2005,1,1,4,0,0.0,0.0,0.0,-0.480199999999968,1.2990400000000475,1031.0481,180.16062307459737,1.9050367858943045,87.91629509622888
2005,1,1,5,0,0.0,0.0,0.0,-0.7971299999999815,0.8126800000000003,1030.9956,179.3709202826185,2.0179591309528675,88.96667905219452
2005,1,1,6,0,0.0,0.0,0.0,-0.7552199999999516,0.8006799999999998,1031.2519,179.13362342014398,2.1747023163516714,89.31692702099232
2005,1,1,7,0,229.1449,11.1449,29.5776,-0.4171499999999923,0.9568000000000438,1031.6131,178.92787498186686,2.342924167419477,90.5232472934186
2005,1,1,8,0,741.1221,40.081,196.0328,0.0246800000000462,2.15133000000003,1032.0175,179.04197839673827,2.5836131542360627,85.80669756000626
2005,1,1,9,0,902.0767,52.5666,371.1494,1.353080000000034,3.411040000000014,1032.59625,182.3283175508896,2.445500310749757,86.36728066634137
2005,1,1,10,0,970.0258,58.5839,504.2443,3.1790000000000305,10.792840000000012,1033.5225,190.86598311624104,2.2554809536813973,59.31080692781834
2005,1,1,11,0,999.5062,61.0598,580.6429,2.651499999999998,11.929070000000024,1032.6556,201.03531194107853,2.197612983886012,52.9920803232291
2005,1,1,12,0,957.7003,74.3845,581.9814,2.812340000000006,12.800440000000036,1031.59375,218.039631938417,1.777152586988264,50.61852827578208
2005,1,1,13,0,985.6164,59.0629,541.0468,3.33883000000003,13.382470000000012,1030.5681,261.7917002174695,1.3360442255673477,50.581318895355295
