#Meteo hourly data
#Site,Laghdira-Morocco
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
2010
#Latitude,33.230743
#Longitude,-8.006844
#Altitude,194.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2010,1,1,0,0,0.0,0.0,0.0,0.0,12.066250000000023,2.0425154240011505,1020.05,91.50252610026136
2010,1,1,1,0,0.0,0.0,0.0,0.0,12.038630000000012,1.9147055896613163,1019.83625,92.1158694394166
2010,1,1,2,0,0.0,0.0,0.0,0.0,11.456630000000018,2.001684437129042,1019.5944,93.04644131870108
2010,1,1,3,0,0.0,0.0,0.0,0.0,12.339200000000003,2.141560269169084,1019.3656,90.888631810843
2010,1,1,4,0,0.0,0.0,0.0,0.0,11.91726,2.2453036799070007,1019.4306,92.24091504425256
2010,1,1,5,0,0.0,0.0,0.0,0.0,11.468870000000038,2.2070052455215325,1019.3444,91.59366921618631
2010,1,1,6,0,0.0,0.0,0.0,0.0,11.801480000000026,2.0735217206313514,1019.8606,88.79220499305195
2010,1,1,7,0,2.8545,2.8525,0.0413,2.7123664320259633,12.016080000000043,2.279988896665581,1020.255,88.87827097419225
2010,1,1,8,0,85.583,62.7647,103.6782,92.35390269104414,12.346400000000015,2.932577921955146,1020.6019,86.37501034495557
2010,1,1,9,0,298.0995,99.2762,623.1702,422.05169037069186,13.100430000000015,3.17069070878418,1021.0406,84.33225595176246
2010,1,1,10,0,378.1726,169.1532,485.1589,500.78670050656297,15.84414000000004,3.541069957670576,1021.8875,69.5122383509028
2010,1,1,11,0,361.8869,265.511,184.3423,404.6931870750152,16.770780000000002,3.279400391492704,1022.11375,65.53315977055657
2010,1,1,12,0,465.823,245.4209,397.6785,589.2299040940136,17.32736,2.330106525727399,1021.34,63.26024929873408
2010,1,1,13,0,504.4371,191.3961,591.4922,714.7047253375852,17.28475000000003,1.8509364833947304,1020.7081,64.2841645717353
2010,1,1,14,0,471.83,115.3746,773.2737,761.843110542856,17.655020000000036,1.3949767047701045,1020.12125,59.83191676450139
2010,1,1,15,0,329.2975,97.2334,673.2766,581.7619585693096,17.301300000000026,1.0214157163047553,1020.11,61.6752832930342
2010,1,1,16,0,152.3796,64.1656,447.3719,311.20026816533874,17.366970000000038,0.9385883071071084,1020.2031,60.122760211697766
2010,1,1,17,0,13.8798,9.977,54.4053,28.73077940376223,16.722860000000026,1.1160207029248557,1020.235,72.06005893509246
2010,1,1,18,0,0.0,0.0,0.0,0.0,14.374540000000025,2.3846426446546607,1019.9581,76.06571578824907
2010,1,1,19,0,0.0,0.0,0.0,0.0,13.699550000000045,2.637281417385619,1020.235,75.62584446600019
2010,1,1,20,0,0.0,0.0,0.0,0.0,12.509330000000034,2.7139796623483843,1020.215,84.56579070004989
2010,1,1,21,0,0.0,0.0,0.0,0.0,11.540670000000034,2.648039171982894,1020.5169,85.08102776005855
2010,1,1,22,0,0.0,0.0,0.0,0.0,10.730950000000009,2.526267530738156,1020.30625,88.94490294613733
2010,1,1,23,0,0.0,0.0,0.0,0.0,10.584000000000003,2.478440345297918,1020.645,88.77809824911867
2010,1,2,0,0,0.0,0.0,0.0,0.0,10.431570000000022,2.2209349234342546,1020.3031,88.03381599580071
2010,1,2,1,0,0.0,0.0,0.0,0.0,10.671230000000037,2.151273824613129,1019.9894,87.85399495843004
2010,1,2,2,0,0.0,0.0,0.0,0.0,10.279750000000035,2.06075634480766,1019.6619,88.00532592803141
2010,1,2,3,0,0.0,0.0,0.0,0.0,10.223929999999996,2.260983488326261,1019.195,88.88965384247612
2010,1,2,4,0,0.0,0.0,0.0,0.0,10.253080000000011,2.2162145824924657,1018.8081,88.94144715203774
2010,1,2,5,0,0.0,0.0,0.0,0.0,9.754850000000031,2.020531022426559,1018.435,89.91655438628374
2010,1,2,6,0,0.0,0.0,0.0,0.0,9.242729999999996,1.9640984974732327,1018.4444,91.08150399397704
2010,1,2,7,0,5.1134,3.6575,31.2016,5.81945097817246,8.654080000000022,1.9079028993962597,1018.1519,92.73922910874472
2010,1,2,8,0,123.8368,44.9287,475.3944,191.6881880874178,8.471150000000023,1.9004987081226783,1018.5431,90.53918203213009
2010,1,2,9,0,305.4954,73.1852,730.5535,452.94220751157934,10.2491,1.8425046200173203,1018.8131,86.49456258305464
2010,1,2,10,0,457.1875,89.1349,831.8194,667.4528080619801,14.14930000000004,1.3341204293002646,1019.14375,70.24349959264097
2010,1,2,11,0,557.2054,98.6881,875.8088,818.246486134435,15.260640000000024,0.9386404754716228,1019.57875,67.82282707003776
2010,1,2,12,0,595.2816,104.2845,884.9242,891.8750720371676,15.985929999999996,1.3703135881629238,1019.0894,65.75567420459494
2010,1,2,13,0,567.8883,106.1572,864.4245,880.4770508922918,16.549650000000042,1.745494595945146,1018.86125,65.00066640789701
2010,1,2,14,0,477.5934,102.1367,810.975,782.1591719928952,17.86110000000002,1.5857192842884036,1018.4781,60.0273476617735
2010,1,2,15,0,333.3108,89.0339,704.1973,597.6471111325219,18.326070000000016,0.9749821991764388,1018.1556,58.23030026667032
2010,1,2,16,0,154.7846,60.2472,475.384,324.0669895901863,18.89318000000003,0.5437314768923944,1018.19125,55.271901898033015
2010,1,2,17,0,14.7354,9.9178,67.1141,33.30606731752239,17.457300000000032,0.4879351851589175,1018.0675,72.85278175073007
2010,1,2,18,0,0.0,0.0,0.0,0.0,13.971150000000025,0.738003965138311,1018.2431,78.05251536569111
2010,1,2,19,0,0.0,0.0,0.0,0.0,13.61038000000002,1.5348807513822076,1018.6856,77.14924196381713
2010,1,2,20,0,0.0,0.0,0.0,0.0,11.668420000000026,2.41602031137834,1019.02125,85.70811157114917
2010,1,2,21,0,0.0,0.0,0.0,0.0,12.678770000000045,2.108368490363243,1019.3875,83.74431284384117
2010,1,2,22,0,0.0,0.0,0.0,0.0,12.509000000000016,2.331612268542377,1019.8,83.73982100799202
2010,1,2,23,0,0.0,0.0,0.0,0.0,12.207300000000032,2.5926080043810864,1019.9575,86.00657813801497
2010,1,3,0,0,0.0,0.0,0.0,0.0,12.843700000000013,2.698462106571801,1020.04625,88.54974486189042
2010,1,3,1,0,0.0,0.0,0.0,0.0,12.786900000000005,2.7822210823509854,1020.1925,90.69609481297891
2010,1,3,2,0,0.0,0.0,0.0,0.0,12.272180000000048,3.0133371631670207,1020.17875,92.3846837697426
2010,1,3,3,0,0.0,0.0,0.0,0.0,12.256370000000004,3.112288120452817,1020.2506,93.90775794418622
2010,1,3,4,0,0.0,0.0,0.0,0.0,12.13235000000003,3.158276021664402,1020.1394,95.12020467588798
2010,1,3,5,0,0.0,0.0,0.0,0.0,11.87838000000005,3.308975430417071,1019.8956,95.48828018786608
2010,1,3,6,0,0.0,0.0,0.0,0.0,12.212730000000022,3.56958167847266,1019.54,96.17547028207385
2010,1,3,7,0,0.5942,0.5942,0.0,0.5643471105982676,12.264499999999998,3.763521844260522,1019.505,96.6821979067916
2010,1,3,8,0,57.1561,52.0681,24.3034,57.05380863464504,12.678250000000048,4.019854470771533,1019.5744,95.18565544415203
2010,1,3,9,0,293.6515,76.4048,675.253,426.3156300348861,12.6062,3.994496455294296,1019.7756,94.43725506679266
2010,1,3,10,0,433.2168,100.8374,753.4777,623.2213197021291,15.466270000000009,4.188032970011888,1020.4244,76.15328149791834
2010,1,3,11,0,522.0493,135.5349,735.9407,737.4944407089971,17.030050000000017,4.046323378155735,1020.3981,74.67790452035709
2010,1,3,12,0,550.7539,148.3817,723.3652,789.338590245645,17.965660000000014,3.9201953967754415,1019.2756,71.72483517889324
2010,1,3,13,0,518.9749,173.8687,644.4395,746.9811206375605,18.48965000000004,3.718233878233837,1018.65375,68.66530380672316
2010,1,3,14,0,413.0638,170.1427,508.4432,591.9659460814926,19.931480000000025,3.5233817080652274,1017.5331,62.25877654303801
2010,1,3,15,0,283.9316,144.8563,415.1833,440.70599929629964,20.20034000000004,3.043722919560249,1017.1131,61.81501215219842
2010,1,3,16,0,151.6775,58.4033,475.706,323.38896882676505,20.026760000000024,2.259194004581621,1016.9144,62.09497841096129
2010,1,3,17,0,15.8381,9.8572,81.1985,38.42599388284822,18.87386000000004,1.715052028557548,1016.9806,71.1909196773404
2010,1,3,18,0,0.0,0.0,0.0,0.0,16.63113000000004,1.9328077500270064,1016.6225,79.13282844344023
2010,1,3,19,0,0.0,0.0,0.0,0.0,16.443399999999997,1.9761047876043467,1016.67375,77.33981271975983
2010,1,3,20,0,0.0,0.0,0.0,0.0,16.24212,2.3659666441607747,1016.7794,75.74398710067432
2010,1,3,21,0,0.0,0.0,0.0,0.0,16.109770000000026,2.908446293114954,1016.3631,73.52100962487748
2010,1,3,22,0,0.0,0.0,0.0,0.0,14.884550000000049,3.19893285361564,1016.0519,75.6320814034451
2010,1,3,23,0,0.0,0.0,0.0,0.0,13.95034000000004,3.31538719269624,1015.3531,77.53873661829613
2010,1,4,0,0,0.0,0.0,0.0,0.0,14.34426000000002,3.619895159643178,1014.8119,77.46469115904314
2010,1,4,1,0,0.0,0.0,0.0,0.0,14.668000000000006,3.971017173765152,1014.1269,76.61067299087767
2010,1,4,2,0,0.0,0.0,0.0,0.0,13.730500000000006,4.0242299203342,1013.5744,77.62437685352849
2010,1,4,3,0,0.0,0.0,0.0,0.0,14.045800000000042,4.298932215718062,1013.4506,79.19018645836825
2010,1,4,4,0,0.0,0.0,0.0,0.0,14.354730000000018,4.951332017146466,1012.8894,79.10068875183408
2010,1,4,5,0,0.0,0.0,0.0,0.0,15.291700000000048,5.861114037760034,1012.52125,74.38524098975957
2010,1,4,6,0,0.0,0.0,0.0,0.0,15.894620000000032,6.623235952446141,1012.1344,79.70425786459653
2010,1,4,7,0,0.5239,0.5239,0.0,0.49757901589100034,15.997100000000046,7.277748148954044,1012.4156,87.42113672820265
2010,1,4,8,0,74.9355,39.0464,175.2895,91.6591449430434,16.35537000000005,7.696176009610251,1012.8444,93.43748139759678
2010,1,4,9,0,245.9135,117.781,415.1852,328.8677245035856,17.200950000000034,7.502131277048629,1013.52625,90.84579622269632
2010,1,4,10,0,49.4746,41.7038,19.7642,53.4175913798989,18.096220000000017,7.265937308053242,1013.41,86.07150081835499
2010,1,4,11,0,291.8414,183.4795,207.1046,345.56548323415876,16.370480000000043,7.258616842011746,1013.3219,91.02387610656773
2010,1,4,12,0,288.2741,239.658,87.0818,305.72108980774385,17.388400000000047,7.460427489867588,1012.3131,89.93457886495692
2010,1,4,13,0,379.7906,245.1781,253.4227,461.89559941413006,18.456230000000005,6.9841163722522905,1011.3881,85.60369655585674
2010,1,4,14,0,309.1991,141.5877,368.4182,446.69269394559,19.02358000000004,8.713327199936487,1010.32,81.83637460580367
2010,1,4,15,0,218.5546,100.4636,308.3881,321.3508341165301,16.8005,8.58061223207795,1010.4669,78.08000102867544
2010,1,4,16,0,134.8543,75.5969,279.3583,229.7519373026646,17.286460000000034,8.60624546032205,1010.6025,73.42344485760405
2010,1,4,17,0,15.7437,12.7405,37.0966,25.457500230457654,17.021500000000003,8.622764406016444,1010.8531,73.91418342868289
2010,1,4,18,0,0.0,0.0,0.0,0.0,16.198020000000042,7.984446605986743,1011.1094,78.19924811914466
