#Meteo hourly data
#Site,Aïn Madhi-Algeria
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
2021
#Latitude,33.360293
#Longitude,2.333669
#Altitude,894.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2021,1,1,0,0,0.0,0.0,0.0,0.0,3.540770000000009,4.606301615517839,1017.30875,59.92929507157707
2021,1,1,1,0,0.0,0.0,0.0,0.0,3.522940000000005,4.597441499205944,1017.0525,61.255063087935056
2021,1,1,2,0,0.0,0.0,0.0,0.0,2.4218400000000315,4.416880895612388,1016.9031,63.97355177512396
2021,1,1,3,0,0.0,0.0,0.0,0.0,1.7453200000000493,4.068232855027058,1016.1769,66.9009018058381
2021,1,1,4,0,0.0,0.0,0.0,0.0,1.317769999999996,3.77038378824196,1015.5925,70.03111056123595
2021,1,1,5,0,0.0,0.0,0.0,0.0,0.3338300000000345,3.5078175012273847,1015.1881,74.03056713466384
2021,1,1,6,0,0.0,0.0,0.0,0.0,-0.4703700000000026,3.1045444799929167,1015.1225,75.53026960299644
2021,1,1,7,0,36.1155,36.0645,0.2846,34.32273088189356,-1.1976699999999596,3.060334835321082,1015.0406,78.25075469939425
2021,1,1,8,0,167.3426,151.139,53.8225,168.44072782018054,1.602700000000027,2.755026260790204,1015.91125,70.65186248137888
2021,1,1,9,0,436.0113,78.8869,873.9996,643.3651563680603,4.358400000000017,2.36479506144172,1015.9469,58.70078518250546
2021,1,1,10,0,561.0425,86.9966,946.0917,832.8758145589171,9.27030000000002,3.6295222211568334,1016.2306,44.05891994548015
2021,1,1,11,0,616.3541,98.8265,944.3938,924.9175507422462,10.18900000000002,5.252311802868213,1015.1994,37.80895056560924
2021,1,1,12,0,598.4775,121.7328,877.2065,909.7798087600271,11.162869999999998,6.646290103481104,1013.0319,30.099552516839083
2021,1,1,13,0,508.5036,147.2904,740.0015,781.6886843359841,12.016660000000002,7.951743436715095,1011.3056,27.319874822996383
2021,1,1,14,0,245.9634,156.605,216.6294,315.3089799403889,12.65220000000005,8.903727847538438,1010.73125,29.413601393715226
2021,1,1,15,0,167.1369,110.0626,235.4089,249.4669660312432,12.972860000000026,9.99167672222541,1010.385,33.705360076116264
2021,1,1,16,0,34.5326,28.5338,51.055,48.56740934507611,13.085530000000006,9.09234714340131,1010.40375,34.44849302328403
2021,1,1,17,0,0.0,0.0,0.0,0.0,11.22213000000005,6.877756339931013,1010.84375,43.04564206451354
2021,1,1,18,0,0.0,0.0,0.0,0.0,9.68960000000004,6.431956946949532,1012.32625,52.27099426274663
2021,1,1,19,0,0.0,0.0,0.0,0.0,8.916530000000023,6.012445318770808,1013.82,57.211740319868376
2021,1,1,20,0,0.0,0.0,0.0,0.0,7.967000000000041,5.183764942973133,1014.3525,59.61331695140443
2021,1,1,21,0,0.0,0.0,0.0,0.0,5.7882000000000176,4.833235742712891,1014.8931,65.9513635541653
2021,1,1,22,0,0.0,0.0,0.0,0.0,5.350760000000037,3.801831999130136,1015.2394,63.39500741466581
2021,1,1,23,0,0.0,0.0,0.0,0.0,5.277600000000007,3.538036725592429,1014.835,59.77929951192302
