#Meteo hourly data
#Site,cococococo
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
2022
#Latitude,33.263441
#Longitude,-6.243408
#Altitude,810.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2022,1,1,0,0,0.0,0.0,0.0,0.0,9.903099999999997,1.6998070607603588,1025.4081,69.44363336217673
2022,1,1,1,0,0.0,0.0,0.0,0.0,9.904930000000036,1.7866469041219812,1025.1531,64.68234500344148
2022,1,1,2,0,0.0,0.0,0.0,0.0,9.071799999999996,1.8843774766806147,1025.1375,67.04692458207607
2022,1,1,3,0,0.0,0.0,0.0,0.0,8.591180000000008,1.883211031273694,1025.2244,66.0304768956258
2022,1,1,4,0,0.0,0.0,0.0,0.0,8.138400000000047,1.8333862443879112,1025.19,66.88028220697875
2022,1,1,5,0,0.0,0.0,0.0,0.0,7.615319999999997,1.811471385250965,1025.2244,68.47270669909604
2022,1,1,6,0,0.0,0.0,0.0,0.0,7.415770000000009,1.857570554973232,1025.4075,68.21820507291856
2022,1,1,7,0,11.2591,6.3196,82.2947,14.64236403364279,6.94738000000001,1.8766900630229704,1025.7819,67.90176217615591
2022,1,1,8,0,152.4378,42.5795,601.4871,245.22771945859336,7.865660000000048,1.876491639160916,1026.2194,64.64854959191723
2022,1,1,9,0,336.5321,61.6537,823.1429,510.02369430456673,11.01663000000002,1.8021839766053211,1026.80125,58.73649781082094
2022,1,1,10,0,485.1909,71.8279,911.3243,723.1108983828103,16.441550000000007,1.1654298994855632,1027.0881,51.5502571143885
2022,1,1,11,0,579.8408,77.3357,950.5287,870.2878461963342,19.86587000000003,0.8068649246818116,1027.1756,37.08719823445721
2022,1,1,12,0,611.5666,78.2599,963.5699,940.8303410291486,21.95995000000005,0.2819363972920538,1026.6069,29.77002128127209
2022,1,1,13,0,577.5875,74.878,955.3582,928.3461494113619,22.938680000000037,0.4995619017221999,1025.7375,25.78357546520764
2022,1,1,14,0,480.8475,68.3171,919.1325,830.0774461967937,23.819540000000018,1.396543492700664,1025.1969,23.51971912357069
2022,1,1,15,0,329.7772,59.1584,826.4271,642.4588583660059,23.26266000000004,2.208767280886065,1025.00125,24.559600114148385
2022,1,1,16,0,143.9723,41.114,586.6386,353.8131386803007,22.29012,2.219541330430268,1025.25375,28.533445222608144
2022,1,1,17,0,8.7408,5.1177,66.2993,26.58493850777227,18.93900000000002,1.8037140195403067,1026.1375,39.41576587028409
2022,1,1,18,0,0.0,0.0,0.0,0.0,14.706500000000004,2.020879329440028,1026.54375,57.15627052110848
