Latitude (decimal degrees) : 33.263441
Longitude (decimal degrees) : -6.243408
Elevation (m) : 810.0
month,year
01,2009
02,2009
03,2009
04,2009
05,2009
06,2009
07,2009
08,2009
09,2009
10,2009
11,2009
12,2009
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20090101:0000,10.783320000000003,98.40609930818457,0.0,0.0,0.0,0.0,1.88719938740522,209.2858830950219,1024.1581
20090101:0100,10.399680000000046,99.21935459965894,0.0,0.0,0.0,0.0,1.8429789741893663,208.3123552560633,1024.2244
20090101:0200,10.519800000000032,99.32894330095915,0.0,0.0,0.0,0.0,1.8061307969836,187.6357785472771,1023.735
20090101:0300,10.075770000000034,99.0726378207772,0.0,0.0,0.0,0.0,1.7405843427558914,174.74781844325372,1023.82625
20090101:0400,10.06957,98.79334097623013,0.0,0.0,0.0,0.0,1.8600488757505715,179.4237431132455,1023.8694
20090101:0500,9.519130000000018,99.19962993034127,0.0,0.0,0.0,0.0,1.790879415543575,179.93604893960543,1023.9294
20090101:0600,9.611019999999996,99.1654799991154,0.0,0.0,0.0,0.0,1.8803891743163497,184.7776574292249,1024.0731
20090101:0700,9.610860000000002,99.28574000407798,9.0996,30.7218,7.1469,10.000202363993756,1.8651727612384583,174.1805479737323,1024.57625
20090101:0800,9.364340000000029,98.32832560006744,133.9274,396.8146,59.5455,191.51970900554397,1.989593936740603,167.20843312725128,1024.7644
20090101:0900,10.84286000000003,97.2887432310322,305.4091,634.1527,93.2634,436.17871134153904,1.9788421617777967,172.46984906649385,1025.1775
20090101:1000,12.540459999999996,82.64415568496737,457.2883,774.963,105.3131,656.7498261644052,2.2897305740202185,191.18607938309043,1025.5294
20090101:1100,12.93136000000004,81.6624580172686,538.6376,788.5769,122.0968,776.9457123752898,2.6748430175608773,214.98639759760616,1025.1369
20090101:1200,13.745840000000044,76.34286227405589,584.5693,856.9789,110.1034,875.2495982306285,2.745415526967883,224.1758316552489,1024.14
20090101:1300,14.454160000000002,70.81223589968204,550.3221,837.7191,109.2025,855.5336201935507,2.469071775109669,229.99558455944265,1023.415
20090101:1400,15.225760000000037,63.62251905338508,454.4647,782.5125,102.6866,749.2171853456914,2.1666558061683032,244.5218917763733,1022.6619
20090101:1500,14.565850000000012,67.80125444927127,306.4185,664.1793,87.9774,555.0073250606193,1.955901392876588,257.9380852463594,1022.69125
20090101:1600,14.294640000000015,72.33467468276457,120.9999,340.1426,59.7727,239.46200449694066,1.4589977808418666,258.10587899632435,1022.8325
20090101:1700,14.053060000000016,75.43924451217407,7.3696,26.9357,5.8137,14.362718136130002,0.943869453209651,244.91931588375925,1022.9019
20090101:1800,12.743160000000046,81.65144792059633,0.0,0.0,0.0,0.0,1.0209870115580608,221.18197679119052,1023.2844
20090101:1900,13.208830000000034,73.28088997641352,0.0,0.0,0.0,0.0,0.9340189300462666,196.38473275754689,1023.5531
20090101:2000,12.786950000000047,79.16634206958179,0.0,0.0,0.0,0.0,0.5785490909651673,174.29512072654188,1023.67375
20090101:2100,10.448180000000036,83.66821117931241,0.0,0.0,0.0,0.0,0.4007895985967323,145.16398802328348,1023.875
20090101:2200,10.034080000000015,86.55008825158556,0.0,0.0,0.0,0.0,1.2207359013115526,163.49838498338397,1024.1156
20090101:2300,8.801540000000045,91.14984246619048,0.0,0.0,0.0,0.0,1.0471103059267504,148.86126511865206,1023.9894
20090102:0000,8.711760000000027,92.13592651080812,0.0,0.0,0.0,0.0,1.2715184303449008,142.3857130055195,1023.61125
20090102:0100,8.46786000000003,94.3198557449472,0.0,0.0,0.0,0.0,1.472295065467028,141.16871904023583,1023.4319
20090102:0200,8.537599999999998,94.3305485693673,0.0,0.0,0.0,0.0,1.6104700466647648,132.51448322439407,1022.92875
20090102:0300,9.213770000000013,93.48576958289009,0.0,0.0,0.0,0.0,1.7149753300618933,133.2853460084353,1022.7475
20090102:0400,9.256650000000036,94.38346142258098,0.0,0.0,0.0,0.0,1.6064914617384307,134.72793555912455,1022.4475
20090102:0500,8.894370000000038,95.44099881970162,0.0,0.0,0.0,0.0,1.534916157390002,136.4875483245801,1022.5075
20090102:0600,8.895650000000046,95.8466334373645,0.0,0.0,0.0,0.0,1.560999842751014,137.36693567967407,1022.6681
20090102:0700,8.881740000000036,95.67900004786335,5.4795,0.0116,5.4788,5.204735041390961,1.6457690459916452,139.8091830140133,1023.1
20090102:0800,9.13235000000003,94.50217151192072,80.8296,43.1976,70.5398,81.66408615412757,1.8192847093952995,145.12470798416706,1023.32375
20090102:0900,9.422900000000029,91.75687162206574,225.6499,207.8778,153.778,259.8207798211122,1.9598954679162996,154.37758851811083,1023.7725
20090102:1000,13.344400000000007,72.23108015376206,308.8162,254.5634,194.8537,367.7664767301984,1.8249509911101,176.66960378316566,1024.29625
20090102:1100,13.778040000000033,69.39691621367045,437.4608,351.5909,253.3813,535.3021976320782,2.519985025267422,198.2306688131709,1023.9919
20090102:1200,14.072530000000029,67.0427991334076,343.8412,116.7818,279.0603,370.11593484241973,2.7336727383344552,210.62534604129672,1023.30875
20090102:1300,14.487940000000036,65.0896700438625,290.1549,74.608,251.155,305.559588426962,2.8346851791492083,222.48032333384245,1022.50625
20090102:1400,15.072600000000024,61.287192768108646,274.3598,235.2644,171.9264,359.4874439120509,2.97191733883696,233.66786267638017,1021.7175
20090102:1500,14.655100000000004,63.79859768433083,148.8341,155.3002,101.5316,206.8690038399837,2.601988932501278,249.9430031503658,1021.8594
20090102:1600,14.327480000000037,67.71717163048791,67.6559,88.632,53.3724,98.43949586786496,2.0707470417699114,267.08600340331645,1022.1306
20090102:1700,12.904200000000005,78.49803387289694,8.0002,26.6287,6.4207,14.892283529518398,1.2786409167623451,259.7820560883072,1022.6344
20090102:1800,12.093160000000012,82.3888152757623,0.0,0.0,0.0,0.0,1.666189483802068,242.7929136261899,1022.99625
20090102:1900,11.630150000000016,83.8738126718278,0.0,0.0,0.0,0.0,1.425229291393327,213.97946469856825,1023.5225
20090102:2000,10.983180000000004,84.59376266926134,0.0,0.0,0.0,0.0,1.612511191852901,201.14848956561525,1023.84125
20090102:2100,9.81835000000001,84.19892399677681,0.0,0.0,0.0,0.0,1.472617200952566,200.09215827251344,1024.04875
