Latitude (decimal degrees) : 30.299588
Longitude (decimal degrees) : 1.175764
Elevation (m) : 446.0
month,year
01,2023
02,2024
03,2017
04,2018
05,2012
06,2016
07,2016
08,2005
09,2020
10,2006
11,2010
12,2021
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20230101:0000,10.30540000000002,55.20820353652158,0.0,0.0,0.0,0.0,6.686405504247101,66.52494205563204,1029.1869
20230101:0100,9.652120000000023,57.52198747269656,0.0,0.0,0.0,0.0,6.335706229433036,66.55480958986142,1029.0875
20230101:0200,8.74368000000004,61.807968493066426,0.0,0.0,0.0,0.0,5.789316678899122,65.07979168039199,1028.7275
20230101:0300,7.975060000000042,65.05686735431873,0.0,0.0,0.0,0.0,5.337287522017475,64.06876355212293,1028.5331
20230101:0400,7.589870000000019,65.5142535398778,0.0,0.0,0.0,0.0,5.224215695354984,63.43128105378511,1028.5806
20230101:0500,7.214560000000006,67.22643808658167,0.0,0.0,0.0,0.0,5.206629959775156,63.78098118295055,1028.5475
20230101:0600,7.085080000000005,67.6930584137071,0.0244,0.0,0.0244,0.0231741324446276,5.456264735802943,64.41154600560425,1028.9144
20230101:0700,7.021749999999997,68.49944465034199,22.8056,0.0,22.8056,21.65983585570489,5.693592525125284,64.57736094528163,1029.2406
20230101:0800,9.409100000000024,60.981401667693326,175.5553,173.6733,126.9358,201.928098742308,5.80920480676112,63.739366329322735,1029.3919
20230101:0900,10.15115000000003,56.7847946261964,206.6771,27.005,195.578,203.57264751130097,5.904338826313551,63.47713005472133,1029.5856
20230101:1000,13.79540000000003,44.83878753813209,130.5064,0.0166,130.4972,123.95435911049152,6.848892840719911,64.43202403295486,1029.6581
20230101:1100,14.960050000000024,39.86157642140509,273.7044,194.069,157.8116,324.26509600551367,7.264962667184169,68.04417577330244,1028.9044
20230101:1200,15.26827000000003,37.56995027798416,417.9795,272.6857,255.5313,495.8953077655323,7.466753888754499,70.53992249704437,1027.2169
20230101:1300,15.891660000000002,35.57873850029893,320.4524,39.0709,299.0736,319.020957021189,7.650129699696256,71.8062426741913,1026.3081
20230101:1400,17.331080000000043,31.365420148857087,236.9464,47.5215,218.4837,245.4971681215621,7.715548289553901,73.15108822508742,1024.96125
20230101:1500,17.55752000000001,30.666429034118952,205.2296,289.2312,122.4543,304.4976780269793,7.599820277889179,73.58303146311154,1024.8056
20230101:1600,17.23788000000002,31.3456065450008,45.5753,147.8035,30.5128,96.49643246144676,6.719258296466717,73.09193204927061,1025.1044
20230101:1700,15.414270000000045,33.996323193410824,0.0173,0.0,0.0155,0.0147514169436455,6.200390826195736,73.07428171092116,1024.99375
20230101:1800,14.540830000000028,34.933213035463254,0.0,0.0,0.0,0.0,5.932406505562477,75.52272348349446,1025.7375
20230101:1900,14.105200000000025,36.00292870220236,0.0,0.0,0.0,0.0,5.4653345227566845,78.90029005318434,1026.2719
20230101:2000,12.75698,38.02839060638162,0.0,0.0,0.0,0.0,5.1984869905373285,80.57906662264061,1026.65625
20230101:2100,11.735220000000028,39.86740569184743,0.0,0.0,0.0,0.0,5.0863799039303785,80.62007650570189,1026.91375
20230101:2200,10.656120000000044,43.46499025127349,0.0,0.0,0.0,0.0,5.30015795566093,76.76915211905381,1027.15375
20230101:2300,10.20980000000003,43.82585872380772,0.0,0.0,0.0,0.0,5.151903156308139,72.95473635322972,1026.91875
20230102:0000,10.190670000000011,42.30610444032009,0.0,0.0,0.0,0.0,5.226815937673176,72.69372113231073,1026.59
20230102:0100,10.055870000000027,42.61193053201277,0.0,0.0,0.0,0.0,5.275951548682464,72.4858334344863,1026.47625
20230102:0200,9.885100000000024,42.781214698386506,0.0,0.0,0.0,0.0,5.289307200622633,71.26445061690674,1025.7956
20230102:0300,9.750699999999997,41.309033646439694,0.0,0.0,0.0,0.0,5.216542621042551,67.5737199750079,1025.69625
20230102:0400,9.454740000000015,42.43976432582096,0.0,0.0,0.0,0.0,5.146755840171691,62.40531449335733,1025.76125
20230102:0500,8.555080000000032,44.55580011392804,0.0,0.0,0.0,0.0,5.1756754621051,59.078073655362246,1025.8119
20230102:0600,8.85555000000005,43.18244348950825,0.0965,0.0,0.0964,0.0915584930292601,5.399835316756178,57.32312152825123,1026.4044
20230102:0700,8.533839999999998,45.123606491431865,68.1631,129.6013,48.2098,77.92542088015556,5.530930889823546,57.49282660557149,1026.9919
