datetime_x,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards,datetime_y,min_temp,max_temp,min_dew,max_dew,max_wind_speed,GTI
2014-05-17 06:00:00,220.06,113.2227,61.2375,51.9852,328.7607,113.2227,51.9852,328.7607,16.644200000000012,15.167200000000037,1.7099937216721617,36.54994579370517,90.99623938800934,1011.0781,11392.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,50.39897259977435
2014-05-17 07:00:00,494.8148,326.0173,231.1875,94.8298,613.5822,326.0173,94.8298,613.5822,17.472920000000045,15.687280000000044,2.376210881247167,41.01397588168388,89.27355836613006,1011.4281,333312.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,169.80703550841758
2014-05-17 08:00:00,751.8666,547.0206,428.0202,119.0004,755.3964,547.0206,119.0004,755.3964,19.571300000000008,15.385100000000024,2.8895216099542327,42.22362168213356,76.78600605503969,1011.37625,880832.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,393.5251698661673
2014-05-17 09:00:00,973.7071,743.9545,610.0869,133.8677,833.4557,743.9545,133.8677,833.4557,19.98715000000004,14.83907000000005,2.915660501669562,39.77478057137873,72.25142244655942,1011.3794,1611328.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,617.8704708374871
2014-05-17 10:00:00,1145.2286,898.6693,755.1076,143.5616,877.7516,898.6693,143.5616,877.7516,22.20687000000004,13.292320000000018,2.388571646055809,37.689882447102725,57.03919159037356,1011.2894,2451008.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,809.8626189548895
2014-05-17 11:00:00,1254.7546,998.6238,849.7349,148.889,901.7856,998.6238,148.889,901.7856,23.017600000000016,13.479730000000018,3.4659994415976887,4.3745617637001,54.97075408348245,1010.995,3053504.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,948.2418912928752
2014-05-17 12:00:00,1294.8358,1035.9357,885.3347,150.601,910.5475,1014.9045,208.4863,829.5134,23.52688000000001,13.973870000000034,5.168225338994626,351.6147096613127,55.04755882939259,1010.3006,3475072.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,996.21832891307
2014-05-17 13:00:00,1262.7574,1007.6725,858.8588,148.8136,905.6877,997.0359,180.5942,861.4887,23.46200000000005,14.305139999999994,6.335526868838929,346.9300028425281,56.46172744155763,1010.3819,3609920.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,1003.1752583643324
2014-05-17 14:00:00,1160.7244,916.1008,772.7169,143.3839,886.2404,916.1008,143.3839,886.2404,23.52078,14.367999999999997,7.307315540188151,347.1029146256189,56.4914439381082,1009.7181,3506496.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,937.2115825259066
2014-05-17 15:00:00,995.7096,768.1789,634.4907,133.6882,847.7257,768.1789,133.6882,847.7257,22.86270000000001,14.090540000000033,7.672132856706386,349.8358173727973,57.73400477130453,1009.7444,3178880.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,789.8036300447778
2014-05-17 16:00:00,778.9777,575.7344,457.1353,118.5992,779.1434,575.7344,118.5992,779.1434,22.489040000000045,14.10990000000004,7.392677356246546,355.5867552093408,59.13024493022431,1009.4169,2643776.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,586.2362354733633
2014-05-17 17:00:00,525.3154,356.1517,260.852,95.2998,654.0439,356.1517,95.2998,654.0439,21.77570000000003,14.247770000000004,6.903376813936074,2.2138902535592138,62.30721135724546,1009.2294,1964480.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,347.9574496166533
2014-05-17 18:00:00,252.0231,137.9187,80.9873,56.9314,393.4022,137.9187,56.9314,393.4022,21.32095000000004,14.73660000000001,6.43413514010144,6.404399476489232,66.11865733087686,1009.3169,1200192.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,114.70127388298522
2014-05-17 19:00:00,23.4287,7.662,1.9117,5.7503,30.8028,7.662,5.7503,30.8028,20.80068,15.208280000000002,5.839204365404548,8.011718395003797,70.36717442622526,1009.3931,459712.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,5.493417109216283
2014-05-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.820460000000026,15.781500000000053,5.471216447338526,9.968916680695756,77.55273897706371,1009.80375,28032.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,0.0
2014-05-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13198,16.08250000000004,5.317702380308068,14.006776660672202,82.51244734327817,1010.2556,0.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,0.0
2014-05-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.60140000000001,16.185630000000003,4.99353668523233,20.13340439892808,85.85337728424507,1010.6856,0.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,0.0
2014-05-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.28423000000004,16.354460000000017,4.376617686810988,28.851190597338253,88.52247461437472,1010.3219,0.0,2014-05-17,16.353660000000048,23.52688000000001,13.292320000000018,16.354460000000017,7.672132856706386,0.0
2014-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.185500000000047,16.411370000000034,3.5738473352601745,40.3506029763675,89.3955502621599,1010.16,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.802900000000022,16.07266000000004,2.763412023684005,41.18250210273623,89.61603411317395,1009.6719,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52370000000002,16.036519999999996,2.475068981455155,30.130171668301102,90.99632567597752,1009.3644,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95780000000002,15.613920000000007,2.435206686564853,28.57415625011756,91.79691175561624,1009.1906,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9015,15.551660000000028,2.4923074285958267,33.270157895802974,91.75839191376728,1009.415,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 05:00:00,12.9109,3.7418,0.6559,3.0858,13.939,3.7418,3.0858,13.939,16.60390000000001,15.399530000000029,2.385117283044121,39.59409614134879,92.60029898441113,1009.6,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,2.941753863513934
2014-05-18 06:00:00,222.4435,114.7174,61.617,53.1004,328.3724,64.6082,47.5842,130.4594,16.759299999999996,15.431600000000005,2.101695335140772,53.51497060735831,91.87990588232356,1009.82,12160.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,45.47864519778153
2014-05-18 07:00:00,496.7053,328.0007,230.1626,97.8382,608.3429,157.9114,104.4276,149.7573,17.510220000000004,15.731040000000007,2.418680678207615,59.45772104490813,89.31342886161123,1010.3419,334848.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,118.57321666116228
2014-05-18 08:00:00,753.3066,549.5058,425.2029,124.3029,748.6868,421.6434,186.0462,386.902,19.845360000000028,15.581080000000044,3.2311320713972926,48.12551480471387,76.44642793974388,1010.3794,973248.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,320.4658840890909
2014-05-18 09:00:00,974.7698,746.5916,605.6417,140.9498,826.1257,746.5916,140.9498,826.1257,20.302940000000035,14.85912000000002,2.9055976240580885,33.50522163135237,70.94672617653785,1010.4369,1752704.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,619.6900129307625
2014-05-18 10:00:00,1146.0129,900.9465,749.3292,151.6173,870.071,899.3005,154.5867,864.9875,22.01782000000003,14.351950000000045,2.4350308154403555,1.3016181759457055,61.80951704534847,1010.6225,2451776.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,809.7271464431192
2014-05-18 11:00:00,1255.3782,1000.1652,842.6041,157.5612,893.3972,941.85,264.6009,717.4128,22.38864000000001,14.46923000000004,3.5806504174718565,338.77469039244664,60.89105605695666,1010.6694,3110720.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,892.4182776907263
2014-05-18 12:00:00,1295.4269,1036.9495,877.7867,159.1628,901.9886,1036.9495,159.1628,901.9886,22.534400000000005,14.7731,4.954153195383595,330.9838060857884,61.54991785560326,1010.2,3487168.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,1018.0923762405572
2014-05-18 13:00:00,1263.4464,1008.476,851.9076,156.5684,897.4862,1008.476,156.5684,897.4862,22.47317000000004,14.908600000000035,5.904833835467235,330.0655595050189,62.32062694883596,1010.47125,3621248.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,1014.12907854612
2014-05-18 14:00:00,1161.6344,916.5375,766.3905,150.147,877.918,916.5375,150.147,877.918,22.672750000000008,14.551170000000011,6.3783177522334125,332.0387327224818,60.16819061833636,1009.86375,3516096.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,935.2541300152768
2014-05-18 15:00:00,996.9484,768.8848,630.3915,138.4933,840.8967,768.8848,138.4933,840.8967,22.54232000000001,14.281030000000044,6.469015156936644,335.59332433821703,59.59612552398216,1010.0319,3187264.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,788.3738761722718
2014-05-18 16:00:00,780.6301,577.3329,456.5277,120.8052,776.2473,577.3329,120.8052,776.2473,22.36840000000001,14.451260000000048,6.422835430741807,339.57492771669854,60.89520595426785,1009.7819,2660608.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,586.173757330474
2014-05-18 17:00:00,527.4376,358.5527,262.9867,95.566,656.8317,358.5527,95.566,656.8317,21.67446000000001,15.08322000000004,6.063703218713792,342.8278702391213,66.16495063406991,1009.7519,1982528.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,349.1756777797745
2014-05-18 18:00:00,254.6385,140.3909,83.4953,56.8956,402.9089,140.3909,56.8956,402.9089,21.18627000000004,15.65228000000002,5.518677933883261,345.4198803108604,70.70563503490186,1009.9269,1215680.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,116.18355237591842
2014-05-18 19:00:00,24.6919,8.2176,2.1961,6.0215,34.902,8.2176,6.0215,34.902,20.42434000000003,16.18484000000001,4.749337706567409,345.2192584526939,76.66034558231976,1010.0306,467840.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,5.755754689676623
2014-05-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.57015000000001,17.22750000000002,3.826817253994705,342.4713246054572,86.35077522535515,1010.5881,29440.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76504,17.448570000000018,2.961459193147819,344.871648314656,92.06676481456368,1011.25125,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
2014-05-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.40896000000004,17.658299999999997,1.9514444024032072,323.7969336187137,95.39367495847095,1011.5931,0.0,2014-05-18,16.60390000000001,22.672750000000008,14.281030000000044,17.658299999999997,6.469015156936644,0.0
