#Meteo hourly data
#Site,Mocta Douz-Algeria
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
#Year,2050
#Latitude,35.677565
#Longitude,-0.108417
#Altitude,-2.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2050,1,1,0,0,0.0,0.0,0.0,0.0,14.884299999999996,4.895522185664579,1030.3231,77.95548489637366
2050,1,1,1,0,0.0,0.0,0.0,0.0,14.869470000000035,4.716178462528852,1030.7781,78.72197010966593
2050,1,1,2,0,0.0,0.0,0.0,0.0,14.673730000000036,4.56042381258546,1031.1544,82.58101352813954
2050,1,1,3,0,0.0,0.0,0.0,0.0,14.368200000000002,3.9845362377728586,1030.9706,84.91916929051916
2050,1,1,4,0,0.0,0.0,0.0,0.0,14.357970000000025,3.5337147756835874,1031.35375,84.54458242763737
2050,1,1,5,0,0.0,0.0,0.0,0.0,14.133140000000026,3.021483777059425,1031.795,87.15805975690351
2050,1,1,6,0,0.0,0.0,0.0,0.0,14.086940000000029,2.0522343054788483,1032.6919,88.17061099785614
2050,1,1,7,0,30.6696,20.7806,122.8203,42.41572075314009,14.130460000000028,1.9467912640336928,1033.0744,88.94885327422611
2050,1,1,8,0,185.1306,62.3631,528.2735,276.4604886813672,14.180350000000033,1.0580691447277704,1033.8206,88.95478941546074
2050,1,1,9,0,357.2763,71.8608,798.8889,551.1977700901803,14.341180000000008,0.4560892424289006,1034.20875,91.04448047304908
2050,1,1,10,0,480.1821,80.3438,875.8625,737.3284294609974,17.359550000000013,0.9237703342356476,1034.5756,57.93786313952124
2050,1,1,11,0,547.3884,83.7915,909.2747,853.2030312297973,16.724940000000004,0.996318830658049,1034.29,67.56327236113586
2050,1,1,12,0,551.5911,84.4133,910.1729,886.7561492530891,16.848700000000008,1.4378416511891217,1033.0144,67.39874507771249
2050,1,1,13,0,492.3508,82.1947,879.1102,832.6978860372865,16.961600000000033,1.7001268946029091,1031.8706,67.9375253571817
