Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
Green Energy Park,-,Constantina-Spain,-,Morocco,37.872164,-5.583515,UTC+0,502.0,UTC+1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Relative Humidity
2006,1,1,0,0,0.0,0.0,0.0,9.541470000000004,12.374050000000013,1023.6306,259.2056208819504,4.018117666105676,82.84516075551679
2006,1,1,1,0,0.0,0.0,0.0,8.867200000000025,12.376180000000032,1023.42125,275.26597421277626,4.072091760139571,79.15454218359109
2006,1,1,2,0,0.0,0.0,0.0,7.435500000000047,11.023160000000018,1023.7869,291.8690325442401,4.03145944429895,78.52969377082684
2006,1,1,3,0,0.0,0.0,0.0,6.0882799999999975,8.708150000000046,1023.9681,293.06189970618084,3.104458096896874,83.60102088536918
2006,1,1,4,0,0.0,0.0,0.0,6.574000000000012,8.940480000000036,1023.9156,287.3629406584462,2.5912330911950106,85.10182972141733
2006,1,1,5,0,0.0,0.0,0.0,6.451750000000004,8.90500000000003,1023.78375,281.23864269050813,2.4094361096810086,84.59090245206875
2006,1,1,6,0,0.0,0.0,0.0,6.533000000000016,9.048460000000034,1023.9819,275.2761702472694,2.239789923390004,84.24578370437601
2006,1,1,7,0,0.0,0.4174,0.4174,6.822960000000023,9.613580000000011,1023.955,267.606586078294,2.283293360526842,82.73474036316799
2006,1,1,8,0,0.0112,19.152,19.1543,7.181360000000041,10.58077000000003,1024.20375,263.4494762546818,2.38727668693048,79.48099249730288
2006,1,1,9,0,72.4982,75.6156,99.5993,7.056480000000022,10.667500000000018,1024.88,271.2386421543697,2.989400327672254,78.34980652814619
2006,1,1,10,0,578.4467,122.4756,356.5556,6.908720000000017,13.016380000000026,1025.6306,290.7731586753472,3.1784250780990075,66.42589495288962
2006,1,1,11,0,874.3988,88.0513,493.3327,6.533780000000036,13.941740000000038,1025.3025,315.0648160831372,4.415956799030253,60.95011458260801
2006,1,1,12,0,892.1083,88.0914,520.5015,6.808440000000019,14.05782000000005,1024.59875,319.0983183342114,4.70590581402561,61.64648228419959
2006,1,1,13,0,874.772,85.8698,485.5927,6.938230000000033,14.171930000000032,1024.1375,321.2361144488559,4.874916578403454,61.74011648119832
2006,1,1,14,0,777.6997,85.2001,381.8337,5.36360000000002,15.014280000000042,1023.6231,321.0476636100664,4.815469641134419,52.4478546500651
2006,1,1,15,0,420.6811,100.9204,206.2411,5.269980000000032,15.225430000000015,1023.30375,321.9725356974674,4.849707991913551,51.40512837896549
2006,1,1,16,0,365.4895,36.8008,83.6228,5.01275000000004,14.872830000000022,1023.655,325.1898632299422,4.589540763093896,51.65073171966187
2006,1,1,17,0,1.6346,0.73,0.7912,5.872600000000034,13.001430000000028,1023.8944,324.87503879537985,2.9055159690187145,61.90795424048707
2006,1,1,18,0,0.0,0.0,0.0,6.089620000000025,12.752769999999998,1024.48,322.9545043636554,2.130915187593298,63.8748930566721
2006,1,1,19,0,0.0,0.0,0.0,6.191920000000039,12.260770000000036,1024.78,318.68674961496055,1.913891398463779,66.43858986604107
2006,1,1,20,0,0.0,0.0,0.0,6.331200000000024,10.942470000000014,1025.2025,318.04595811090667,1.96493912254932,73.18751589878381
2006,1,1,21,0,0.0,0.0,0.0,5.339800000000025,8.669240000000002,1025.36875,321.4499912382986,2.061756753687689,79.58414253802489
2006,1,1,22,0,0.0,0.0,0.0,5.326800000000048,8.046100000000024,1026.2494,326.5850873963466,2.0392043883691207,82.9455396123827
2006,1,1,23,0,0.0,0.0,0.0,5.354880000000037,7.915369999999996,1025.99,331.0296053418429,2.2376368873708734,83.85019291658513
2006,1,2,0,0,0.0,0.0,0.0,5.119130000000041,7.431730000000016,1025.7581,334.6453474060032,2.3549887824162665,85.25278479001118
2006,1,2,1,0,0.0,0.0,0.0,4.594320000000039,7.064099999999996,1025.6425,342.0924583004405,2.494698621450946,84.28115737910835
2006,1,2,2,0,0.0,0.0,0.0,4.129660000000001,6.943140000000028,1025.77125,347.9069534349509,2.6775363966108565,82.2608073815839
2006,1,2,3,0,0.0,0.0,0.0,3.100459999999998,5.472740000000044,1025.81125,352.5657004126827,2.802473320288059,84.67622521378652
2006,1,2,4,0,0.0,0.0,0.0,2.9622400000000084,5.423060000000021,1025.7169,354.40695378724524,2.7271402713758826,84.14102073606732
2006,1,2,5,0,0.0,0.0,0.0,2.631400000000042,5.011900000000026,1025.7,354.3022352575591,2.509039048108872,84.57374387667475
2006,1,2,6,0,0.0,0.0,0.0,2.4956000000000245,4.559230000000014,1025.8894,357.7934094132085,2.238720524368744,86.45095111957107
2006,1,2,7,0,29.3638,2.3797,3.5477,2.5901400000000194,4.441370000000006,1026.1275,0.0943576411012543,2.0754575144441785,87.75513671776585
2006,1,2,8,0,525.3258,34.6792,110.6575,2.807900000000018,4.819800000000043,1026.6031,359.2681793156321,2.083513451305312,86.79585169434372
2006,1,2,9,0,783.6147,55.1006,277.5251,3.442100000000039,5.614280000000008,1026.95125,357.33109578220353,2.415095269196597,85.89841321668928
2006,1,2,10,0,882.8162,64.4964,413.3645,4.252530000000036,10.41470000000004,1027.9381,3.055064455755499,2.3846298937289707,65.60210852010047
2006,1,2,11,0,925.557,68.9417,498.7635,4.813500000000033,11.483300000000042,1027.7475,13.902680547266613,2.587739606585056,63.55210620877737
2006,1,2,12,0,936.2377,70.2602,525.3312,5.188750000000027,12.463600000000042,1026.8206,24.38660412586819,2.1901562582041056,61.15516095919151
2006,1,2,13,0,919.7255,68.8651,490.6559,4.689360000000022,13.278160000000014,1025.6744,22.23589974897206,1.7038580903548628,55.99633412746476
2006,1,2,14,0,867.2024,62.2175,395.2966,4.093870000000038,14.58856000000003,1024.99,9.657178620954824,1.6684802359139412,49.33064531440365
2006,1,2,15,0,755.8992,53.9827,256.8555,4.223659999999995,15.07570000000004,1024.8056,4.528121383004262,2.2102986940570566,48.24401592508841
2006,1,2,16,0,451.9433,31.2481,89.8619,4.289940000000001,15.44998000000004,1024.8631,1.40944225729055,2.298409584232967,47.31793936475644
2006,1,2,17,0,5.1218,0.8162,0.998,6.263329999999996,12.511930000000008,1025.1169,352.87703034699814,2.11926110704002,65.67438619346436
2006,1,2,18,0,0.0,0.0,0.0,4.934870000000046,11.490600000000027,1025.2919,346.381482409403,2.3598814773522694,64.06167955772591
2006,1,2,19,0,0.0,0.0,0.0,4.84740000000005,10.917050000000016,1025.7475,350.9959578734112,2.4594760811504,66.14004310494752
2006,1,2,20,0,0.0,0.0,0.0,5.260100000000023,9.767800000000022,1026.06875,354.8619518985307,2.5606891245827708,73.4982537343918
2006,1,2,21,0,0.0,0.0,0.0,4.80453,8.72756000000004,1026.2469,357.4490076420816,2.6096112107553533,76.36911776464824
2006,1,2,22,0,0.0,0.0,0.0,4.655079999999998,8.255880000000047,1027.0625,357.1916479304664,2.332635481580907,78.03061476372132
2006,1,2,23,0,0.0,0.0,0.0,4.368550000000028,7.552270000000021,1026.6419,357.3626087565271,2.3514134272227194,80.23462316291292
2006,1,3,0,0,0.0,0.0,0.0,4.181540000000041,6.818260000000009,1026.74875,357.0456811400522,2.2885335890827982,83.2717665726441
2006,1,3,1,0,0.0,0.0,0.0,4.358120000000042,6.876920000000041,1026.35125,357.9051921472831,2.419906398446783,83.97035894277688
2006,1,3,2,0,0.0,0.0,0.0,3.894800000000032,6.084740000000011,1026.2719,358.28625515893026,2.5118352071110577,85.84106641435157
2006,1,3,3,0,0.0,0.0,0.0,3.089840000000038,4.999300000000005,1026.33875,0.6149331759948353,2.7198069442642496,87.44608410742455
2006,1,3,4,0,0.0,0.0,0.0,3.042300000000012,5.208460000000002,1026.15875,4.316266008673537,2.6222748770621496,85.8917574366218
2006,1,3,5,0,0.0,0.0,0.0,3.114100000000008,5.649260000000027,1026.155,8.045135122476395,2.6032576310480104,83.72616816309663
2006,1,3,6,0,0.0,0.0,0.0,2.862450000000024,5.8559999999999945,1026.3075,14.36430064553818,2.5317698808253386,81.07668002096281
2006,1,3,7,0,36.0818,2.2041,3.6338,2.8555500000000507,6.122520000000009,1026.8725,19.50272076813552,2.592450490976545,79.55717693327486
2006,1,3,8,0,558.7161,31.954,112.1609,2.71926000000002,6.606300000000033,1026.9219,24.04806452890305,2.605696075695623,76.20676713982961
2006,1,3,9,0,806.0089,50.9746,279.8449,2.7983600000000024,7.521630000000016,1027.4675,30.354754658223285,3.306009392869636,71.97502351741313
2006,1,3,10,0,899.8033,60.264,416.4013,2.4552600000000098,11.75057000000004,1027.88875,36.420329421322805,3.561514054790061,52.876697833123565
2006,1,3,11,0,939.7313,65.1113,502.5098,2.392179999999996,12.482420000000047,1027.62625,47.60161942155885,4.377760968410936,50.16394961760954
2006,1,3,12,0,948.5944,67.1316,529.6019,2.3563500000000204,12.83280000000002,1026.7,48.7972857525285,4.878943256307509,48.90010585616575
2006,1,3,13,0,931.0178,66.5695,495.2463,2.823720000000037,13.455650000000048,1025.6725,47.59160418190597,5.210509523298804,48.53768186161119
2006,1,3,14,0,880.2261,62.5455,402.4616,1.9562999999999988,14.645780000000002,1025.0694,45.8664857637602,5.105679838438756,42.24229880308301
2006,1,3,15,0,768.038,53.0486,260.9139,1.9340799999999945,14.737500000000011,1024.5481,46.51676030239035,4.895993628464437,41.9265156303837
2006,1,3,16,0,471.8274,30.9828,92.8406,1.886380000000031,14.77660000000003,1024.4619,49.2108064976558,4.250369950815764,41.67860081339148
2006,1,3,17,0,8.1321,0.9442,1.2184,3.4349600000000464,12.74404000000004,1024.4819,51.40358662685974,2.242060962009233,53.094994987189416
2006,1,3,18,0,0.0,0.0,0.0,3.59707000000003,11.35766000000001,1024.37,37.06913133834978,2.273054522309425,58.8404717472515
2006,1,3,19,0,0.0,0.0,0.0,3.336080000000038,10.92837000000003,1024.6844,23.94408652355452,2.069333405087882,59.435207545027104
2006,1,3,20,0,0.0,0.0,0.0,3.4904000000000224,9.882440000000033,1024.64875,15.071979150092716,2.036912665296404,64.43016785207358
2006,1,3,21,0,0.0,0.0,0.0,2.5557000000000016,8.291160000000048,1024.745,10.59068754136466,2.0041568421456586,67.13364683300888
2006,1,3,22,0,0.0,0.0,0.0,2.3799400000000333,7.490780000000029,1025.0525,8.001945087020417,1.86100011890711,70.01285900157099
2006,1,3,23,0,0.0,0.0,0.0,1.7308000000000447,6.580470000000048,1024.7281,6.003139674558724,1.942383911009795,71.14662392973273
2006,1,4,0,0,0.0,0.0,0.0,1.6318600000000174,6.423600000000022,1024.2975,7.326285058090008,2.239166653666769,71.41148658982634
2006,1,4,1,0,0.0,0.0,0.0,1.419150000000002,6.551900000000046,1024.2856,12.151644058969438,2.5074454790766243,69.71163906141545
2006,1,4,2,0,0.0,0.0,0.0,0.7274400000000014,5.616000000000042,1023.785,16.725121673151705,2.5531840569966557,70.75633214270084
2006,1,4,3,0,0.0,0.0,0.0,0.787680000000023,4.599420000000009,1023.7669,20.56176016593712,2.5784467406937788,76.27857588826205
2006,1,4,4,0,0.0,0.0,0.0,0.7153000000000134,4.440500000000043,1023.3431,23.735447659921675,2.748190993160783,76.72974022723422
2006,1,4,5,0,0.0,0.0,0.0,0.5262700000000109,4.435570000000041,1023.1381,28.23795951426997,2.890992480090974,75.71499720265139
2006,1,4,6,0,0.0,0.0,0.0,0.8956000000000017,4.669849999999997,1023.03375,30.80420324069791,2.743988036006083,76.49699758582668
2006,1,4,7,0,37.6069,2.1628,3.6468,0.3134699999999952,4.0730800000000045,1022.8625,32.95307812314569,2.732181178779528,76.47756749295341
2006,1,4,8,0,570.5724,31.322,113.173,0.114400000000046,4.435630000000003,1022.9575,32.69436015916428,2.921686442411068,73.48920162146321
2006,1,4,9,0,818.5654,49.7221,282.4462,-0.057799999999986,5.383630000000039,1023.14125,36.78753429646056,4.054813809513366,67.93169735586056
2006,1,4,10,0,912.2413,58.5684,420.3304,0.4936800000000403,10.129970000000014,1023.5975,44.24631125322221,5.006825979244841,51.15732625974662
2006,1,4,11,0,952.5028,63.0562,507.5266,0.1803199999999947,10.50997000000001,1023.22125,52.49154475936324,5.389256815037418,48.7563345417876
2006,1,4,12,0,962.0516,64.6479,535.1974,-0.0708699999999566,11.115620000000035,1021.9456,55.2039860350816,5.181164700475174,45.985006262847214
2006,1,4,13,0,945.7092,63.6347,500.8969,0.0380000000000109,11.704740000000015,1020.59875,57.61123752323447,4.799446126290355,44.57728379143615
2006,1,4,14,0,897.3949,59.419,407.9265,0.208120000000008,13.243520000000046,1019.63875,57.12775123659147,4.484602212460715,40.79507387997817
2006,1,4,15,0,789.492,50.3499,265.8319,0.0102800000000229,13.602700000000029,1019.1944,56.50706770693856,4.189409511655332,39.28357838658979
2006,1,4,16,0,503.097,29.9107,96.5005,-0.4459299999999757,13.649320000000046,1019.0306,58.04870870750823,3.5909029414738867,37.8860026034743
2006,1,4,17,0,12.5674,1.0709,1.4872,2.758630000000039,10.573020000000042,1019.17,65.23766082027213,2.1559847503371823,58.41862749090878
2006,1,4,18,0,0.0,0.0,0.0,1.0839000000000285,10.096699999999998,1019.49,43.33619700899708,2.326645353102776,53.50196892169821
2006,1,4,19,0,0.0,0.0,0.0,1.948570000000018,8.111720000000048,1019.65375,14.81712207353651,2.0876707984723764,65.078248928214
2006,1,4,20,0,0.0,0.0,0.0,1.7612000000000307,6.721640000000036,1019.6044,4.0789500391625495,1.7191373037727211,70.6126598821585
2006,1,4,21,0,0.0,0.0,0.0,1.533200000000022,5.62017000000003,1019.3831,0.9199646007563728,1.4787673151806309,74.95808817827198
