datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards
2006-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.617330000000038,-2.663919999999962,1.7185943673989883,48.22075404456691,39.29004203585978,1013.7606,0.0
2006-03-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.338459999999998,-4.1207299999999805,1.763628608272864,56.86869213206728,33.59037434465592,1013.4956,0.0
2006-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412560000000042,-3.241859999999974,1.7318965663832524,59.08160870560502,40.796849485206,1012.9519,0.0
2006-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.155850000000044,-2.282969999999977,1.879302084582671,59.4570186517589,44.573826313446254,1012.5381,0.0
2006-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46550000000002,-2.18059999999997,2.042978021423843,59.04578402164167,43.98614164075408,1012.33875,0.0
2006-03-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.215599999999997,-1.8459799999999973,2.1654001825141145,53.49412004217678,45.85138355863441,1011.8894,0.0
2006-03-17 06:00:00,9.5044,3.5658,1.2379,2.3278,29.6926,3.5658,2.3278,29.6926,9.154930000000036,-2.1749599999999987,2.175752480130205,53.44191740071125,44.9342177223855,1011.6494,0.0
2006-03-17 07:00:00,229.2144,146.4742,105.5858,40.8884,582.639,146.4742,40.8884,582.639,8.798640000000034,-2.769749999999988,2.2212850264435247,55.56783690544846,44.04258241546482,1011.6206,12672.0
2006-03-17 08:00:00,519.407,391.4975,323.2527,68.2448,850.2321,391.4975,68.2448,850.2321,12.990600000000027,-3.957069999999987,1.365178590943771,67.52013781421682,30.502763342643192,1011.33,473024.0
2006-03-17 09:00:00,773.053,617.954,532.5828,85.3711,946.6262,617.954,85.3711,946.6262,13.66726,-3.975439999999992,1.4848030300409103,114.73965054697774,29.146165084023945,1011.5944,1308160.0
