#Meteo hourly data
#Site,Ait Ouqabli-Morocco
#Country,Morocco
#Data Source,Cams Solar radiations and ERA5 for meteorological data
#Time step,Hour
#Year,2050
#Latitude,32.362531
#Longitude,-6.01552
#Altitude,1538.0
#Time zone,UTC+01:00
#Plane tilt,30
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,GPI,Tamb,WindVel,Press,RelHum
,,,,,W/m2,W/m2,W/m2,W/m2,deg.C,m/s,mb,%
2050,1,1,0,0,0.0,0.0,0.0,0.0,3.414800000000014,0.8500693672989811,1026.6544,67.99239503379849
2050,1,1,1,0,0.0,0.0,0.0,0.0,3.0662000000000376,1.027288393833494,1026.5075,69.55668200499456
2050,1,1,2,0,0.0,0.0,0.0,0.0,1.864770000000021,1.141199923471581,1025.94,74.17705234537674
2050,1,1,3,0,0.0,0.0,0.0,0.0,2.4672500000000355,1.2600709155777252,1025.5781,70.79449862475617
2050,1,1,4,0,0.0,0.0,0.0,0.0,2.623070000000041,1.488089913710996,1025.0906,68.19774644952382
2050,1,1,5,0,0.0,0.0,0.0,0.0,2.407920000000047,1.7268856252743374,1024.935,68.25195717479727
2050,1,1,6,0,0.0,0.0,0.0,0.0,2.296000000000049,1.86162414518146,1024.8219,68.56941429896835
2050,1,1,7,0,15.3585,7.9812,110.3445,20.31059874058949,2.431900000000041,1.81320191405678,1025.1681,67.34419591543708
2050,1,1,8,0,162.7896,51.064,587.3439,254.2705406855208,2.4227800000000457,1.7800253394547758,1025.5719,67.4833260546981
2050,1,1,9,0,257.5826,193.9515,190.7163,290.6401162620472,3.967550000000017,1.684785705191696,1025.8981,65.08256149570111
2050,1,1,10,0,429.9304,202.5154,488.628,547.9677953355549,9.605950000000009,1.0826728891220256,1026.9581,45.63562731469183
2050,1,1,11,0,475.1421,285.3603,352.8523,569.7539155215848,11.751059999999995,0.9959639931472752,1026.4569,25.372454946083185
2050,1,1,12,0,467.0876,328.2848,245.0695,533.9807507852798,12.168660000000044,1.7715009954830827,1025.5369,26.426341342211536
2050,1,1,13,0,378.7375,308.0572,131.7068,411.5835805182072,12.528380000000029,1.977768431447479,1024.9831,26.64812176161448
2050,1,1,14,0,367.0775,256.2578,243.207,447.1025738692794,12.555700000000002,2.044299923896053,1024.25375,29.59266436628653
2050,1,1,15,0,249.1298,186.518,189.1337,312.08624719447903,11.704000000000008,1.8846211567113031,1024.2681,34.55692300675627
2050,1,1,16,0,127.7792,68.5093,279.217,215.91963244933308,11.173429999999996,1.6388871447988145,1024.4994,36.0864201320772
2050,1,1,17,0,6.5744,6.5429,0.5361,6.39107600674147,8.967000000000041,1.3372420113278665,1024.79375,55.03139348692463
2050,1,1,18,0,0.0,0.0,0.0,0.0,9.76153000000005,1.2244507980619694,1025.33,43.27124478916691
2050,1,1,19,0,0.0,0.0,0.0,0.0,9.308300000000033,0.6586345324524824,1026.0594,45.07468954073672
2050,1,1,20,0,0.0,0.0,0.0,0.0,8.06167000000005,0.4545080330659712,1026.20375,47.98080294753058
2050,1,1,21,0,0.0,0.0,0.0,0.0,6.4520200000000045,0.4019433310056318,1026.63625,55.727134637659006
2050,1,1,22,0,0.0,0.0,0.0,0.0,5.511600000000044,0.2645212652058752,1026.68625,58.44768917725591
2050,1,1,23,0,0.0,0.0,0.0,0.0,2.266440000000045,0.4346264195697933,1027.06625,71.26368812472367
2050,1,2,0,0,0.0,0.0,0.0,0.0,1.6984800000000178,0.9478587415961102,1026.5475,73.63715035951515
2050,1,2,1,0,0.0,0.0,0.0,0.0,1.4172000000000369,0.9642043902795558,1025.74625,74.12535643708318
2050,1,2,2,0,0.0,0.0,0.0,0.0,0.7269000000000005,0.8659174408941148,1025.3306,76.68168623296941
2050,1,2,3,0,0.0,0.0,0.0,0.0,0.0436600000000453,0.7632100434708193,1025.31875,78.1321102037277
2050,1,2,4,0,0.0,0.0,0.0,0.0,0.292630000000031,0.666532568905351,1025.45625,75.34815213143882
2050,1,2,5,0,0.0,0.0,0.0,0.0,0.3910200000000259,0.7481592165764184,1025.3619,73.16706262901604
2050,1,2,6,0,0.0,0.0,0.0,0.0,0.6973500000000286,0.8118617453734951,1025.6644,72.48610621117845
2050,1,2,7,0,14.7003,8.3116,94.9253,18.682238551035724,0.8033700000000294,0.8561037172199931,1026.2244,71.49186916948305
2050,1,2,8,0,166.6042,48.5456,608.9724,258.6164089014055,1.2419000000000435,0.8988427634208124,1026.23875,71.44873325441046
2050,1,2,9,0,352.8158,71.1123,813.1872,520.6617119389575,5.975300000000004,1.073105242260081,1026.79375,63.05734028022706
2050,1,2,10,0,506.9694,80.3176,912.9269,740.1923184358183,10.948239999999998,0.7204182871081606,1026.50875,41.392097953582265
2050,1,2,11,0,602.063,86.2984,950.2305,886.4235266024805,11.611170000000016,0.3788138473624954,1025.6656,37.2376644347933
2050,1,2,12,0,633.0716,87.0704,962.322,955.58596457368,12.195520000000045,1.303661394315745,1024.9975,36.33647108556479
2050,1,2,13,0,597.5127,83.0535,953.873,941.6545533428746,13.579920000000016,1.7829320844309269,1024.24875,34.57795386885876
2050,1,2,14,0,498.1092,75.6643,916.9788,841.2601659289088,13.729460000000016,2.5921092589464743,1023.9006,36.410156926037445
2050,1,2,15,0,343.5385,65.0035,825.0513,651.85267433803,12.473400000000026,2.443703260515967,1024.1375,40.54497493598959
2050,1,2,16,0,150.906,45.437,575.8826,355.103154808429,11.45962000000003,1.84527504867204,1024.8119,44.45850292071416
2050,1,2,17,0,10.5594,6.2407,72.7218,30.067126897498625,9.20553000000001,1.2072733870719434,1025.25875,63.29780716432948
2050,1,2,18,0,0.0,0.0,0.0,0.0,9.199730000000043,1.081444492062411,1025.83375,48.91285127140252
2050,1,2,19,0,0.0,0.0,0.0,0.0,8.025630000000035,0.5215919292523706,1026.34125,49.26418306283605
