Latitude (decimal degrees) : 33.028335
Longitude (decimal degrees) : -5.723645
Elevation (m) : 1034.0
month,year
01,2009
02,2009
03,2009
04,2009
05,2009
06,2009
07,2009
08,2009
09,2009
10,2009
11,2009
12,2009
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20090101:0000,9.83996000000002,93.76856985549276,0.0,0.0,0.0,0.0,1.901785080645408,202.6294836897813,1024.2731
20090101:0100,9.327420000000018,97.22000069586493,0.0,0.0,0.0,0.0,2.19344674556735,212.4467666456589,1024.4994
20090101:0200,9.383080000000009,97.25207792381752,0.0,0.0,0.0,0.0,1.8397530411494365,212.3748634575766,1024.425
20090101:0300,9.335530000000006,98.55988749028926,0.0,0.0,0.0,0.0,1.7411954533326723,208.50282463117065,1024.57375
20090101:0400,9.577400000000011,97.96078876660286,0.0,0.0,0.0,0.0,1.8957878421080088,210.79387452735145,1024.5219
20090101:0500,9.35310000000004,99.3553743575483,0.0,0.0,0.0,0.0,1.980636799403692,203.506820682393,1024.4419
20090101:0600,9.48406,99.55629650479791,0.0,0.0,0.0,0.0,2.098100348812715,206.8503552323668,1024.6081
20090101:0700,9.70070000000004,99.677657778016,9.4961,9.1865,8.8599,9.467020506604838,1.9637289445030963,201.1745729933474,1025.09375
20090101:0800,9.747160000000008,97.80527240256386,136.8555,330.2946,66.4126,178.57686326223114,2.0409742280035994,201.704921860642,1025.3269
20090101:0900,10.098720000000014,95.12615937073024,325.2683,690.9348,89.5285,469.5278240182836,2.448120802306792,207.83307091941177,1025.7775
20090101:1000,10.716240000000028,85.38643920496118,377.4164,429.9537,180.549,483.2823706782887,2.469188147157272,214.16330515565096,1026.1919
20090101:1100,11.07394000000005,81.82695746219349,418.3679,338.9231,238.9395,512.6831770317588,2.443521395957582,224.813035616984,1025.6594
20090101:1200,11.806399999999996,81.03099218584516,433.8184,350.9068,238.8395,543.4027918026768,2.6113972223132143,235.24818582855173,1024.625
20090101:1300,12.219780000000014,76.93509254678423,549.946,825.0884,113.0844,848.4387538861529,2.466703106244365,239.0690054781309,1023.8725
20090101:1400,13.13592,69.84874443293045,396.0492,550.2921,150.2004,600.1019678699025,2.24535201270273,245.42025312162997,1022.9244
20090101:1500,12.747500000000002,73.09527777335812,247.1581,380.2841,127.3328,389.4925212374311,2.310567570979193,255.4968269682145,1022.95375
20090101:1600,12.632530000000031,72.98687996652662,98.2372,158.6976,70.2012,151.11631645655638,2.085947686539528,254.96995927792864,1023.2425
20090101:1700,12.23275000000001,75.1182306971545,6.696,28.0966,5.1684,13.960025515798122,1.093317091114889,239.17365550289816,1023.4094
20090101:1800,10.081050000000005,83.27589335007454,0.0,0.0,0.0,0.0,1.7189433741851097,213.3786015709172,1023.7094
20090101:1900,9.622900000000016,81.31453627894676,0.0,0.0,0.0,0.0,1.2956874188700178,176.70743564255207,1023.9931
20090101:2000,8.650230000000022,88.36068596600829,0.0,0.0,0.0,0.0,1.222401801391214,137.60993347476702,1024.11125
20090101:2100,6.895440000000008,89.34159903523444,0.0,0.0,0.0,0.0,1.4220970959032402,122.333559507502,1024.335
20090101:2200,6.86220000000003,93.18057648882548,0.0,0.0,0.0,0.0,1.1361834634509034,118.74660728774064,1024.5806
20090101:2300,6.66482000000002,94.1902817524046,0.0,0.0,0.0,0.0,1.1210405216449773,111.98503806257128,1024.4494
20090102:0000,6.211760000000027,93.3049783060852,0.0,0.0,0.0,0.0,1.2395742996939263,109.34117179840068,1024.05625
20090102:0100,6.088950000000011,93.3330411294444,0.0,0.0,0.0,0.0,1.329178905334874,109.45981021946048,1023.8344
20090102:0200,6.08447000000001,92.14087005762596,0.0,0.0,0.0,0.0,1.4326561654051102,104.14206654850678,1023.41375
20090102:0300,7.229399999999998,89.90563714970575,0.0,0.0,0.0,0.0,1.6354425293560244,104.63265814322982,1023.1525
20090102:0400,7.450000000000045,88.57000855179534,0.0,0.0,0.0,0.0,1.566211631913696,103.91507471460496,1022.685
20090102:0500,7.36703,87.84773832508571,0.0,0.0,0.0,0.0,1.3756082451856078,103.41796420200106,1022.68
