datetime_x,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards,datetime_y,min_temp,max_temp,min_dew,max_dew,max_wind_speed,GTI
2022-02-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9442999999999984,-1.056739999999991,2.562459750537216,133.54437060537398,74.95035020946135,1022.89125,0.0,2022-02-12,-1.4288999999999987,11.63357000000002,-4.811249999999973,0.1500000000000341,3.0984213553841267,0.0
2022-02-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675800000000038,-1.988929999999982,2.974369625023832,143.07643015395905,71.33013814648751,1022.50375,0.0,2022-02-12,-1.4288999999999987,11.63357000000002,-4.811249999999973,0.1500000000000341,3.0984213553841267,0.0
2022-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316030000000012,-1.643039999999985,3.0984213553841267,148.45815719246974,75.06977399058741,1022.5031,0.0,2022-02-12,-1.4288999999999987,11.63357000000002,-4.811249999999973,0.1500000000000341,3.0984213553841267,0.0
2022-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4237300000000346,-0.7104999999999677,3.657754025344856,148.40029530152236,79.76921876930005,1021.9456,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335200000000043,-0.1794199999999932,3.7237115566166574,148.04732814895803,83.44228573090858,1021.2956,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.109770000000026,0.3384300000000166,3.6687562717979634,147.08793071266533,88.04211359009255,1020.4425,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3183200000000284,0.6459600000000023,3.740059033264499,145.4685058565056,88.69352885425913,1019.76875,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322350000000029,0.7822199999999953,3.716837112693836,145.7624519095266,89.54467657185458,1018.8331,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634450000000016,1.2572000000000116,4.053945569130804,145.15792292170346,90.6255211319317,1018.41875,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941520000000025,1.5562400000000025,4.397768783036795,146.85353103737106,90.59581477855878,1017.5881,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 07:00:00,83.3744,30.6225,7.7667,22.8558,77.7528,29.7701,22.4407,74.3475,3.419150000000002,2.0733299999999986,4.342657495828309,151.0747849092559,90.8865384490719,1017.1331,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,30.850572470013116
2022-02-13 08:00:00,301.8262,156.8308,71.001,85.8298,317.482,88.2875,80.6807,42.9837,5.014859999999999,3.106740000000002,4.781673346383361,152.95562548982258,87.45586989767442,1017.10125,79232.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,92.20331509121624
2022-02-13 09:00:00,487.1541,299.5353,169.0137,130.5216,480.8606,217.2589,161.3956,148.4492,7.524440000000027,4.561180000000036,5.018289575373876,152.90919367278747,81.47874477891524,1016.4219,415680.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,237.53092495924471
2022-02-13 10:00:00,623.6334,415.892,262.0223,153.8697,585.8829,415.892,153.8697,585.8829,10.078030000000012,5.774440000000027,5.59703374524354,147.701716466637,74.60312754683794,1014.6919,900288.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,573.030012727246
2022-02-13 11:00:00,701.9722,485.0485,321.6428,163.4057,639.9417,484.3448,163.8229,637.7663,12.3519,6.464440000000025,6.015106120612337,155.11824077187828,67.29469764687363,1014.5675,1286720.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,688.9786035408063
2022-02-13 12:00:00,716.8411,500.5417,340.1365,160.4052,662.9126,452.9833,205.3801,482.2263,13.877800000000036,6.711630000000014,6.39507259448817,160.3868317165334,61.95699716852487,1013.25375,1473024.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,620.7540218121749
2022-02-13 13:00:00,667.2375,461.0676,314.406,146.6616,658.0494,399.5054,214.9749,388.3817,14.923940000000016,6.951930000000004,6.617458108572009,164.92545724587455,58.86917659785546,1011.7069,1476416.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,539.9929897460117
2022-02-13 14:00:00,556.554,369.6657,244.7054,124.9604,612.7635,355.4376,140.8874,537.6242,15.63076000000001,7.202660000000037,6.556713738405928,167.39375878279978,57.23280949550402,1010.4725,1347200.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,554.989948154019
2022-02-13 15:00:00,392.3479,233.2216,134.9911,98.2305,471.9554,213.6445,115.5544,344.3425,15.670830000000024,7.515860000000032,6.281693469455397,165.285226164603,58.32212083270701,1009.37375,1150208.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,331.6784575149294
2022-02-13 16:00:00,185.8253,82.7285,30.9419,51.7866,201.1282,81.7185,52.4871,192.6704,15.15142000000003,7.466200000000015,5.861682426442105,170.71863521125454,60.0933192341639,1008.7469,636736.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,138.05067823507414
2022-02-13 17:00:00,10.8489,2.814,0.2023,2.6118,4.9254,2.814,2.6118,4.9254,14.362940000000036,7.449000000000012,5.526980502878335,173.75100942703608,63.15236795610949,1008.2175,191872.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,3.653557227604951
2022-02-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.654020000000004,7.611720000000048,5.574283882193179,170.4420442619807,66.86213946145078,1008.1694,8448.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35080000000005,7.677450000000022,6.412627905856266,163.5059314179954,68.50172563084125,1007.6531,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.989220000000046,7.372900000000015,6.842757526767683,161.21944314737635,68.69404188212674,1006.9456,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072080000000028,6.973900000000015,6.643775590494878,170.78804262156632,66.4812502753578,1007.04125,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57806000000005,8.392660000000035,6.78089288280672,183.36366688347485,80.7918838092272,1007.5756,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.494470000000035,8.517300000000034,6.251166109728158,187.5134715064051,81.92902179009403,1007.1844,0.0,2022-02-13,2.109770000000026,15.670830000000024,-0.7104999999999677,8.517300000000034,6.842757526767683,0.0
2022-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.131200000000035,8.755200000000002,6.806009034184486,210.8073452783051,85.2870486610199,1007.40875,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46792000000005,8.908650000000023,6.426457172257838,233.9403096481135,90.06356861473894,1007.51125,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72198000000003,8.13802000000004,5.47562290326533,248.89965867731505,89.85606061648778,1007.735,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.846580000000017,7.37936000000002,4.440238190206847,250.91394321539943,90.50801897155851,1008.5844,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.189800000000048,7.082100000000025,3.9247348402676328,238.84412285827767,92.72018114147691,1008.9519,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973960000000034,6.688800000000015,4.668471962976799,233.44355673048105,91.58440646093084,1009.3706,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13775000000004,6.675560000000019,4.414626838306715,236.16728972614092,90.48754523965992,1009.78125,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 07:00:00,88.705,36.3372,8.7019,27.6354,80.9905,34.8435,27.4718,69.6631,7.589040000000011,6.3624000000000365,4.245944457153674,239.7231233924544,91.92953952408732,1009.9219,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,35.17107992279387
2022-02-14 08:00:00,308.3011,180.2474,88.0534,92.194,384.2789,179.8307,92.3226,380.7596,7.7524400000000355,6.350729999999999,4.048321780118028,231.40525083957544,90.83742669339613,1010.28125,103680.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,226.8344260118673
2022-02-14 09:00:00,493.7965,333.4589,206.252,127.2069,579.4808,285.9579,141.7145,421.3386,8.407530000000008,6.693320000000028,3.782812175176015,213.75538598684145,88.95399499372964,1010.54375,400192.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,374.51212328631175
2022-02-14 10:00:00,630.387,451.6074,308.6294,142.978,682.6969,249.741,208.6649,91.5834,9.31710000000004,7.1798,5.098424460132577,208.701124564602,86.49167589268477,1010.5156,692096.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,265.1605610017425
2022-02-14 11:00:00,708.7728,520.0536,372.3112,147.7425,733.4172,144.7503,124.6689,38.7355,10.28344000000004,7.113060000000019,5.578437926662356,217.40461034130607,80.69497639996335,1010.9481,960192.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,150.9206308371352
2022-02-14 12:00:00,723.6219,533.0552,383.8585,149.1968,740.7787,254.545,121.5647,258.2415,10.26460000000003,7.287620000000004,5.675449145635723,234.61576873260128,81.76816125936696,1010.85625,904256.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,344.1646267069624
2022-02-14 13:00:00,673.9332,489.6154,341.64,147.9753,707.4119,326.7546,195.1735,265.4561,10.60223000000002,7.671900000000051,4.751866523533459,229.75382156436697,82.07360918644564,1010.07625,819648.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,415.72775713122473
2022-02-14 14:00:00,563.1055,393.0784,255.412,137.6664,631.2612,148.7734,147.3032,3.7399,10.711240000000032,7.6634200000000305,4.757675748502657,232.13272002579325,81.43280150859268,1010.0706,831680.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,142.8419852699235
2022-02-14 15:00:00,398.7065,254.741,145.8475,108.8935,504.6328,157.9682,114.3166,147.0544,10.08892000000003,6.138940000000048,5.468693239908599,252.3867907133205,76.45220585550776,1010.49125,845568.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,203.7344870732931
2022-02-14 16:00:00,191.9558,97.8807,40.5011,57.3796,261.2112,46.1492,29.6165,88.03,9.978499999999997,6.348600000000033,4.4758786132212345,257.42526020465334,78.14175075486982,1010.79125,588480.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,68.6666464420997
2022-02-14 17:00:00,12.7087,3.7859,0.3011,3.4848,6.6833,0.4933,0.4933,0.0,9.207400000000009,6.235680000000002,4.471859343981811,262.3862099217277,81.65710512332865,1011.6069,236416.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.4685163743825739
2022-02-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.572230000000047,5.998960000000011,4.266575285021656,268.1028008726131,83.85437415818669,1012.7994,12032.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928860000000043,5.781270000000006,4.297911448247684,275.9017667887137,86.28876677384842,1013.8075,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.210300000000018,5.366420000000005,3.867976466911444,275.8799916204362,88.05597360925626,1014.8275,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70780000000002,5.0618500000000495,3.812856598792067,273.0561003805602,89.23333141958722,1015.8225,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272030000000029,4.794730000000016,4.451859474416555,282.5074858770723,90.2546237553791,1016.485,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269920000000013,4.863150000000019,4.361649862920338,287.6330287736118,90.69992192366496,1017.5169,0.0,2022-02-14,6.269920000000013,11.131200000000035,4.794730000000016,8.908650000000023,6.806009034184486,0.0
2022-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18300000000005,4.670700000000011,3.828935281496841,293.45112457684405,90.02745015695616,1018.3844,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7267700000000445,4.252280000000042,3.125178181569777,294.0911603027563,90.23129003830728,1018.89375,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.082670000000007,3.695150000000013,3.1322486391564675,290.8544701680753,90.73698355917756,1019.45875,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.804700000000025,3.4559000000000424,3.276284111379337,288.4130929069516,90.96530143731565,1020.37,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.405700000000024,3.186460000000011,2.911982973332449,289.044671259573,91.77501335131278,1021.12125,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058700000000044,3.0588600000000383,2.368457525132323,280.11226503424484,93.19075881505844,1021.7075,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4237300000000346,2.6381000000000085,2.1987753461273205,268.7748573891315,94.5867762826078,1022.27875,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 07:00:00,94.3298,41.9794,16.2345,25.7449,153.9007,36.3062,31.0198,64.2999,2.7030300000000125,2.0933,1.8637933794887165,253.3772706929825,95.75123880796656,1022.80875,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,37.94480042400564
2022-02-15 08:00:00,314.8673,191.4106,114.4502,76.9603,494.9874,79.2436,76.325,16.2422,4.121180000000038,3.422360000000026,2.438024360761379,231.6576193663637,95.198690762537,1022.9869,101376.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,78.44915098848962
2022-02-15 09:00:00,500.5158,342.2939,235.4556,106.8384,653.8733,109.0421,109.0063,0.097,6.504819999999995,5.208280000000002,3.0146515018717768,229.62203931261428,91.4156711371032,1023.4,420736.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,103.58529472151535
2022-02-15 10:00:00,637.2018,457.453,332.1657,125.2873,727.0681,229.6274,207.5703,47.187,7.589870000000019,5.923000000000002,2.3506010423879697,220.4150351276085,89.17662012559387,1024.5256,390592.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,231.7953982022653
2022-02-15 11:00:00,715.6196,523.4963,387.0596,136.4367,755.0102,207.3707,203.1848,8.2008,8.051840000000027,6.893900000000031,3.0319263680585715,207.8250458482744,92.39324480889728,1024.1006,279936.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,199.8826783743409
2022-02-15 12:00:00,730.4349,535.1563,395.0702,140.0861,755.0306,182.1707,179.3363,5.3835,9.06298000000004,6.936670000000049,3.510689633587979,210.0269537917484,86.53117604455302,1023.58125,1013888.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,175.11052713399042
2022-02-15 13:00:00,680.6493,491.4153,355.4012,136.014,728.4684,158.365,157.2076,2.4685,9.028500000000008,7.350819999999999,4.172402441539123,214.87597950647145,89.22872283597376,1022.4644,264064.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,151.45728616436315
2022-02-15 14:00:00,569.6688,395.3449,271.0027,124.3422,662.2002,229.2366,207.0338,57.1978,10.035300000000008,8.533320000000003,3.0306409010096096,216.1096855909462,90.38094829163764,1022.3725,541952.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,241.7316209110818
2022-02-15 15:00:00,405.0717,256.4008,153.7837,102.6171,522.3073,169.6081,156.3497,43.0126,10.66097000000002,8.693080000000009,3.960941035768639,237.9496723253911,87.62597862481978,1021.8819,450048.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,176.4394118841477
2022-02-15 16:00:00,198.0918,98.4991,39.8879,58.6112,247.786,72.3653,69.238,20.98,10.102100000000007,7.6387000000000285,4.435173657857817,239.9448488978096,84.66824192778682,1021.14625,339904.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,75.45092378032956
2022-02-15 17:00:00,14.7012,4.2451,0.3378,3.9073,7.1512,3.2904,3.2524,0.8032,9.508170000000009,7.813040000000001,4.917051513008309,248.5897476424348,89.16187214856602,1021.28125,125056.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,3.283006126881234
2022-02-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06716,7.670500000000004,4.708409048737019,245.9147768116005,90.96094670647072,1021.7281,9344.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992000000000019,7.651880000000006,4.289298735225688,239.6328067877071,91.30734692936096,1021.83875,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.909800000000018,7.62148000000002,4.324250087320344,239.4043006550729,91.62523443330944,1021.9869,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92855000000003,7.684050000000013,4.531648785087582,232.63840985682228,91.90076453533798,1021.61375,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.067300000000046,7.813800000000015,5.345949123655826,231.0741882369543,91.85309276602884,1020.7919,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22207000000003,7.864400000000046,5.5461155924097,231.3458531630584,91.21363281965826,1020.57375,0.0,2022-02-15,2.7030300000000125,10.66097000000002,2.0933,8.693080000000009,5.5461155924097,0.0
2022-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49594000000002,8.065760000000012,5.779670734354229,231.3455779404572,90.78351381426884,1019.7769,0.0,2022-02-16,9.49594000000002,14.209770000000049,8.065760000000012,12.4366,6.6965939896145015,0.0
