Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
Green Energy Park,-,Rome-Italy,-,Morocco,41.708235,12.549523,UTC+0,82.0,UTC+1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Relative Humidity
2005,1,1,0,0,0.0,0.0,0.0,1.8650499999999963,5.141350000000045,1023.0119,77.10137097333899,1.967477677458444,79.35802360242981
2005,1,1,1,0,0.0,0.0,0.0,1.543100000000038,5.243040000000008,1023.205,74.9223191229728,2.0379785789874854,77.00236151719227
2005,1,1,2,0,0.0,0.0,0.0,1.482720000000029,4.933680000000038,1023.1875,66.97000769782295,2.212217289942378,78.33972137150343
2005,1,1,3,0,0.0,0.0,0.0,1.251800000000003,4.764859999999999,1023.0044,64.61313566935966,2.439609599112344,77.96457618159981
2005,1,1,4,0,0.0,0.0,0.0,1.2502700000000004,4.734580000000051,1022.6256,65.88142812990439,2.588823173217889,78.12105960232654
2005,1,1,5,0,0.0,0.0,0.0,0.970450000000028,4.3790800000000445,1022.6806,63.84558963150371,2.633609490010681,78.49175896393432
2005,1,1,6,0,23.0465,2.419,3.2957,0.6979000000000042,4.271400000000028,1022.7594,62.07728543792157,2.636725096741276,77.54688566223476
2005,1,1,7,0,435.7991,34.7443,93.9523,0.6375400000000013,3.949000000000012,1022.9206,63.13396152063928,2.63049380396731,78.97731465194673
2005,1,1,8,0,694.16,57.1504,238.1484,1.3801500000000146,5.2275000000000205,1023.455,63.44163744355393,2.7471399812831274,76.18957275673314
2005,1,1,9,0,491.8992,120.5006,289.6474,2.304250000000025,6.41885000000002,1023.80125,59.58672619101374,2.4303933433926166,74.95094425739049
2005,1,1,10,0,511.6339,127.8936,342.5855,3.487600000000043,8.923699999999997,1023.9125,57.30273808600135,1.8887619423446809,68.70897347390161
2005,1,1,11,0,848.5807,78.342,438.0587,4.294100000000015,10.056020000000046,1023.9981,64.00822802888993,1.485447757637575,67.38962043585283
2005,1,1,12,0,817.4858,75.9598,393.2912,4.150230000000022,10.769200000000012,1023.46125,67.63953614129575,0.7155459426263457,63.61242301334526
2005,1,1,13,0,669.5544,75.9238,285.7408,3.909140000000036,11.243800000000022,1023.3781,10.03502040319846,0.5262856672847599,60.603343449679606
2005,1,1,14,0,319.8354,80.9945,137.0894,3.611260000000016,11.506600000000049,1023.3056,2.7410278754758224,0.8024775747985309,58.32160014328104
2005,1,1,15,0,157.2134,14.7606,27.6403,4.582300000000032,11.122460000000046,1023.1694,15.60149077992557,0.8956872465575222,64.04662989443094
2005,1,1,16,0,0.0,0.0,0.0,2.983000000000004,11.420950000000005,1023.2456,13.443377935764955,1.690656645371476,56.10540645895331
2005,1,1,17,0,0.0,0.0,0.0,3.660760000000039,8.450400000000002,1023.7494,20.72944224244844,2.0660153450040104,71.81653947073316
