Latitude (decimal degrees) : 30.109429
Longitude (decimal degrees) : -5.703877
Elevation (m) : 810.0
month,year
01,2007
02,2018
03,2020
04,2005
05,2020
06,2013
07,2007
08,2014
09,2005
10,2012
11,2019
12,2024
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20070101:0000,9.378700000000038,49.221626304178734,0.0,0.0,0.0,0.0,3.598972571547342,53.39211652370319,1038.2419
20070101:0100,8.881130000000041,50.40584379649267,0.0,0.0,0.0,0.0,3.591865008378284,48.58068264566023,1038.2244
20070101:0200,7.984460000000013,54.34718161174413,0.0,0.0,0.0,0.0,3.7188153448663512,46.78299386656595,1038.0544
20070101:0300,7.926230000000032,55.23839107247978,0.0,0.0,0.0,0.0,3.908279572923534,46.94072309967294,1038.3775
20070101:0400,7.301350000000013,56.82585532891087,0.0,0.0,0.0,0.0,4.163512080160518,45.9779367211593,1038.02875
20070101:0500,6.826870000000042,58.00602603204737,0.0,0.0,0.0,0.0,4.4257784795858575,45.15783969284284,1038.2256
20070101:0600,7.000850000000014,59.4988076292894,0.0,0.0,0.0,0.0,4.566806522719109,43.97060881743271,1038.5344
20070101:0700,6.932950000000005,60.56794449877424,19.533,61.6071,14.3649,22.02572107919718,4.524762942310447,40.96279158037493,1039.1019
20070101:0800,8.290120000000002,57.11156720501719,156.0266,331.4972,81.9665,200.8172696705349,4.703857936599712,38.64076691107548,1039.065
20070101:0900,8.52170000000001,55.41499683223172,369.0007,728.6744,90.1993,507.2695703993654,5.310438136176189,40.3192294214094,1039.8375
20070101:1000,12.576800000000048,46.0053625659256,540.0057,904.2944,89.3025,760.5596772709187,6.662836615467476,47.964441281611705,1040.14375
20070101:1100,13.263500000000022,43.59517587481229,636.7917,945.0001,94.2274,906.9902817130376,7.101322214409165,54.245945019084026,1039.4944
20070101:1200,14.00735000000003,38.99800045997869,666.4394,953.1767,96.6675,972.3515323131292,7.128241406128735,58.11680958363664,1038.16375
20070101:1300,14.658500000000004,35.11819656777656,626.4322,932.8146,96.9763,949.7270312210596,6.975967654980235,59.12500967030452,1036.6619
20070101:1400,16.33960000000002,29.93193089562561,520.8074,881.2194,92.7067,838.9947555124182,6.763802944679218,60.00198435582356,1035.49
20070101:1500,16.522880000000043,28.8051492552534,359.276,773.7382,81.6724,639.8721541682845,6.607334336506735,60.295377490871175,1035.2606
20070101:1600,16.68255000000005,27.69521247523457,162.6278,525.5034,57.0166,344.1512374079892,6.289715103089507,60.472903235854616,1034.8144
20070101:1700,16.51284000000004,26.686644829041047,13.339,62.514,8.9259,29.79652638543383,5.226165523697968,59.378366334573215,1035.1319
20070101:1800,15.26950000000005,29.826916870442165,0.0,0.0,0.0,0.0,3.832686402359244,58.05608093248448,1035.1444
20070101:1900,14.673600000000022,29.992053085268548,0.0,0.0,0.0,0.0,3.4549469237523303,53.84042400635641,1035.59875
20070101:2000,12.789900000000046,35.23567235266997,0.0,0.0,0.0,0.0,3.271453293141509,50.242845231579366,1035.87375
20070101:2100,11.272360000000049,36.4871321396315,0.0,0.0,0.0,0.0,3.240335938969176,46.59590784271812,1036.0394
20070101:2200,8.894800000000032,42.674676785435565,0.0,0.0,0.0,0.0,3.1849632837514,46.14021365006641,1036.3575
20070101:2300,8.493800000000022,43.35426107348453,0.0,0.0,0.0,0.0,3.035249887005872,41.85860612658648,1036.445
20070102:0000,8.12972000000002,47.64306344479908,0.0,0.0,0.0,0.0,2.7620230906863688,39.16453185295222,1036.4994
20070102:0100,8.32098000000002,47.76885185820508,0.0,0.0,0.0,0.0,2.654248466850376,36.46119635424135,1036.1656
20070102:0200,6.906949999999995,52.15802041462319,0.0,0.0,0.0,0.0,2.5938327671599226,33.955745100911685,1036.3725
20070102:0300,6.978780000000029,54.63080308010965,0.0,0.0,0.0,0.0,2.462509107659685,30.533767562113788,1035.9606
20070102:0400,6.762380000000007,58.32456027495062,0.0,0.0,0.0,0.0,2.378343113362116,27.153917283220387,1035.8531
20070102:0500,5.600180000000023,63.91323284965949,0.0,0.0,0.0,0.0,2.26063788508697,23.068896279370435,1035.4775
20070102:0600,4.450220000000002,67.55907801004844,0.0,0.0,0.0,0.0,2.2149839358044225,19.63077722966473,1035.6881
20070102:0700,4.267719999999997,70.11189701078128,20.8589,89.7855,13.4621,24.840300669580238,2.2406733061857573,15.6034563197732,1035.67
20070102:0800,5.559200000000033,65.31710357957972,160.5913,380.7672,77.0578,213.83810268228297,2.3367374111569235,15.503883422705428,1036.0319
20070102:0900,7.2873200000000224,57.0241413277529,385.4883,826.8719,73.3606,547.0991325646246,2.171302264126528,17.93327140006909,1036.5506
20070102:1000,12.86868000000004,39.73529970130479,543.8004,929.2217,80.3947,770.1210659440349,2.1876091651736056,36.22949639407344,1037.1031
20070102:1100,13.809600000000046,41.06833521290881,641.572,968.8074,84.5885,918.2960386016572,3.023400436195088,51.315398765001135,1036.525
20070102:1200,15.349940000000004,36.07630448216329,673.1619,982.1124,84.9003,988.2828419700372,3.0548274433799696,58.00690253172475,1034.7856
20070102:1300,16.099080000000015,33.08798146122005,635.9094,973.6155,81.7885,973.6703982189578,3.0308624947376286,63.12405673071265,1033.7344
20070102:1400,18.287040000000047,25.55339059853545,532.8289,938.3987,75.3293,872.4494169823005,2.9416046305320656,63.206866237278845,1032.5931
20070102:1500,18.785900000000023,23.664598722802065,373.1343,856.6412,64.508,685.2339698359599,2.8356361551587046,65.50238372391607,1031.9719
20070102:1600,19.15087,22.178722354301986,175.8341,653.6565,45.1638,404.8162094395013,2.716668509181098,66.56950522851307,1031.9456
20070102:1700,18.838160000000016,19.018137012062507,16.0,116.5001,8.0,47.54866221721476,1.7425763054700247,76.12036164351316,1032.0869
20070102:1800,16.082730000000026,25.12738863875476,0.0,0.0,0.0,0.0,2.396341893225389,87.40003874622316,1032.03
20070102:1900,15.118280000000029,26.10496404282467,0.0,0.0,0.0,0.0,2.194747190876296,78.21492610105219,1032.2056
20070102:2000,12.020620000000008,33.25670829895999,0.0,0.0,0.0,0.0,2.008820103198992,59.34300904662507,1032.5394
20070102:2100,11.425100000000045,40.48703582408596,0.0,0.0,0.0,0.0,1.91359877462547,35.654624422108995,1032.5919
20070102:2200,9.161650000000009,40.793339310537306,0.0,0.0,0.0,0.0,1.88478267243032,13.496454597606288,1033.1781
20070102:2300,8.945899999999995,40.63886403394407,0.0,0.0,0.0,0.0,1.7520360195088849,356.7432762067985,1033.01875
20070103:0000,8.606700000000046,42.30169502761419,0.0,0.0,0.0,0.0,1.97026876965393,355.7531815005844,1032.9281
20070103:0100,7.943720000000042,44.64469318273493,0.0,0.0,0.0,0.0,2.1759704251865246,0.9924494511038944,1032.6856
20070103:0200,7.746800000000007,45.9568484761086,0.0,0.0,0.0,0.0,2.397984361336513,5.842352571213411,1032.56625
20070103:0300,7.546300000000031,50.65885040337523,0.0,0.0,0.0,0.0,2.589136898120288,8.738537626182122,1032.8581
20070103:0400,7.924340000000029,50.84725520231412,0.0,0.0,0.0,0.0,2.672375379474373,10.651709401504093,1032.81
20070103:0500,6.905240000000049,55.02254851146788,0.0,0.0,0.0,0.0,2.5999475164100474,12.44586846624712,1032.9794
20070103:0600,6.470360000000028,57.50648948227091,0.0,0.0,0.0,0.0,2.6039123722177075,14.872654381759403,1033.1444
20070103:0700,6.176660000000027,59.6297996412728,22.8424,127.8743,12.6299,28.93420669672645,2.652269667989565,16.209955795552347,1033.7656
20070103:0800,8.185270000000003,56.69633703634819,189.2665,590.0965,55.1631,269.5864229200678,2.732011762234816,20.77563920446049,1034.11875
20070103:0900,9.70333000000005,50.76648220833973,399.7444,918.6821,54.5874,581.2678053678817,2.814440331983382,26.02408778877144,1034.84875
20070103:1000,15.477800000000002,31.096414423884656,555.9157,992.1485,60.7939,797.8895415258895,2.9971035563639403,43.4994558601331,1035.48125
